Date,AdjustedVolume,MarketCap,AdjustedOpenPrice,AdjustedLowPrice,AdjustedHighPrice,AdjustedClosePrice,Volume,ClosePrice,OpenPrice,LowPrice,HighPrice
2012-09-06,97845663.9999999,565646880943.0,84.9528911897191,84.6336854292302,85.578685882219,85.323825946967,13977952.0,676.27,673.33,670.8,678.29
2012-09-05,84090474.9999999,560594894072.0,85.21405953921,84.4822834874963,85.3339194097493,84.5617695069066,12012925.0,670.23,675.4,669.6,676.35
2012-09-04,91972628.9999999,564559532775.0,84.0015823224913,83.8388252351274,85.1812557851677,85.1598071767554,13138947.0,674.97,665.79,664.5,675.14
2012-08-31,84579606.9999999,556421149952.0,84.1883113839631,82.9241051704853,84.3561152027181,83.9321897658633,12082801.0,665.24,667.27,657.25,668.6
2012-08-30,75672792.9999999,555273579425.0,84.6134985036657,83.6310260700977,84.728816315953,83.7590868791476,10810399.0,663.868,670.64,662.853,671.554
2012-08-29,50701084.0,563301554587.0,85.1951342964933,84.860788341831,85.5004615456565,84.9700500764489,7243012.0,673.466,675.25,672.6,677.67
2012-08-28,66844322.9999999,564417341092.0,85.1383585683431,84.6176620570634,85.3023773385548,85.1383585683431,9549189.0,674.8,674.8,670.673,676.1
2012-08-27,106728601.0,565153392159.0,85.793171966342,84.9793865295225,85.9042000569469,85.2493866589479,15246943.0,675.68,679.99,673.54,680.87
2012-08-24,109334113.0,554733251028.0,83.2420492481264,82.7096190863623,84.4671432933229,83.6775821671808,15619159.0,663.222,659.77,655.55,669.48
2012-08-23,105029568.0,554238089401.0,84.0444795393159,83.4161614811204,84.5201339729298,83.6028905425921,15004224.0,662.63,666.13,661.15,669.9
2012-08-22,141330637.0,559457360605.0,82.5796657530408,81.7709270476124,84.4065825166294,84.3901806396082,20190091.0,668.87,654.52,648.11,669.0
2012-08-21,203176260.0,548744471890.0,84.6387321606213,82.05102063982,85.1484520311253,82.7742172481688,29025180.0,656.062,670.84,650.33,674.88
2012-08-20,153345689.0,556345872002.0,82.010646788691,81.9967682773654,83.9208346202332,83.9208346202332,21906527.0,665.15,650.01,649.9,665.15
2012-08-17,110689894.0,542093246791.0,80.747702258061,80.5975619991749,81.7810205103946,81.7709270476124,15812842.0,648.11,640.0,638.81,648.19
2012-08-16,63694203.9999999,532248563767.0,79.6285895720782,79.5491035526679,80.3389170153796,80.2859263357727,9099172.0,636.34,631.13,630.5,636.76
2012-08-15,64377277.9999999,527639880381.0,79.6500381804905,79.2021407695278,79.9906925493917,79.5907390866447,9196754.0,630.83,631.3,627.75,634.0
2012-08-14,85041823.9999999,528359203014.0,79.7383559798352,79.5125147500822,80.5723283422193,79.699243811554,12148832.0,631.69,632.0,630.21,638.61
2012-08-13,69707462.9999999,526945650397.0,78.6381685365692,78.6343834880258,79.4860194102788,79.4860194102788,9958209.0,630.0,623.28,623.25,630.0
2012-08-10,48765045.0,520003350558.0,78.0615794751327,78.0603177922849,78.4463927437063,78.4388226466196,6966435.0,621.7,618.71,618.7,621.76
2012-08-09,55452585.9999999,519192021541.0,77.9530747502234,77.9467663359845,78.4426076951629,78.3164394103847,7921798.0,620.73,617.85,617.8,621.73
2012-08-08,61176079.9999999,516247817272.0,77.7705676427628,77.5255912969048,78.3773552071188,77.8723270479654,8739440.0,619.86,619.05,617.1,623.88
2012-08-07,72627491.9999999,517125636779.0,78.2039873315885,77.6436824584979,78.518059569868,78.004739903624,10375356.0,620.914,622.5,618.04,625.0
2012-08-06,75580007.9999999,518488172559.0,77.5268475858579,77.2944341295311,78.5014765556868,78.2102687763541,10797144.0,622.55,617.11,615.26,624.868
2012-08-03,86228603.9999999,512783178612.0,77.1361417214383,76.8296072168775,77.6361447247792,77.3497108434683,12318372.0,615.7,614.0,611.56,617.98
2012-08-02,83062202.9999999,506195368083.0,75.7542238730086,75.4087444109012,76.7203100779563,76.3559862815521,11866029.0,607.79,603.0,600.25,610.69
2012-08-01,96124741.9999999,505379179168.0,77.3660425998589,75.7542238730086,77.4376510701866,76.2328699641465,13732106.0,606.81,615.83,603.0,616.4
2012-07-31,115581676.0,508668920203.0,75.7592490288211,75.7190477823213,76.8471952622212,76.7291041006281,16511668.0,610.76,603.04,602.72,611.7
2012-07-30,94784969.9999999,495568255270.0,74.2466771292671,73.8471772421757,75.3069850056986,74.7529615773736,13540710.0,595.03,591.0,587.82,599.44
2012-07-27,101013241.0,487348066910.0,72.2642531612471,71.8082202712653,73.5971757405052,73.5130043806463,14430463.0,585.16,575.22,571.59,585.83
2012-07-26,101702580.0,478786411760.0,72.8421460796813,71.6536967300318,72.9150108389622,72.2215393368411,14528940.0,574.88,579.82,570.36,580.4
2012-07-25,219314368.0,478861367885.0,72.2227956257942,71.6084703277196,72.9652623970869,72.2328459374192,31330624.0,574.97,574.89,570.0,580.8
2012-07-24,141283044.0,500473717219.0,76.3195539019116,75.1901501330587,76.5934248936913,75.4929157707601,20183292.0,600.92,607.5,598.51,609.68
2012-07-23,121993795.0,502897298589.0,74.7491927105143,73.8333580636913,76.1185476694128,75.8584958561174,17427685.0,603.83,595.0,587.71,605.9
2012-07-20,99367449.9999999,503288736130.0,77.1311165656258,75.8421640997269,77.1914184353755,75.9175414369139,14195350.0,604.3,613.96,603.7,614.44
2012-07-19,109214567.0,511633851364.0,76.7944311261902,76.131110558944,77.3057407301092,77.1763429679381,15602081.0,614.32,611.28,606.0,615.35
2012-07-18,63174887.9999999,504921113960.0,76.2265885193809,75.8245760543832,76.4250821739735,76.163774071725,9024984.0,606.26,606.76,603.56,608.34
2012-07-17,73453036.9999999,505487449126.0,76.7466921459717,75.7730682073054,76.8220694831588,76.2492017205371,10493291.0,606.94,610.9,603.15,611.5
2012-07-16,75326341.9999999,505462463751.0,76.0306074426945,76.0079942415384,76.8371449505962,76.2454328536777,10760906.0,606.91,605.2,605.02,611.62
2012-07-13,77904448.9999999,503846742837.0,75.7529675840555,75.3773371870732,76.280608944365,76.0017127967728,11129207.0,604.97,602.99,600.0,607.19
2012-07-12,106997163.0,498791368638.0,75.4187947225261,74.4577336733909,75.8132694538051,75.2391454022303,15285309.0,598.9,600.33,592.68,603.47
2012-07-11,117329366.0,503397006088.0,76.1474423153345,75.0280888581065,76.3396545251615,75.9338731933044,16761338.0,604.43,606.13,597.22,607.66
2012-07-10,127989407.0,506545163332.0,77.6386573026854,76.0444266211788,77.8735833369185,76.408750417583,18284201.0,608.21,618.0,605.31,619.87
2012-07-09,94850223.9999999,511275727656.0,76.0507080659444,75.8936719468047,77.1235788319071,77.122322542954,13550032.0,613.89,605.36,604.11,613.9
2012-07-06,104757156.0,504604632544.0,76.2881466780837,75.5758308416659,76.4376450635047,76.1160350915065,14965308.0,605.88,607.25,601.58,608.44
2012-07-05,121095121.0,507985986621.0,75.4074881219481,75.3333670737141,77.1788555458443,76.6260884064724,17299303.0,609.94,600.24,599.65,614.34
2012-07-03,60428164.9999999,499216120013.0,74.7491927105143,74.6235638152025,75.3773371870732,75.3032161388393,8632595.0,599.41,595.0,594.0,600.0
2012-07-02,100022776.0,493477812232.0,73.4589839556622,73.3170233039599,74.5569805006873,74.4376330501411,14288968.0,592.52,584.73,583.6,593.47
2012-06-29,105360031.0,485269571124.0,72.6135014902139,72.1423931327947,73.3672748620846,73.3672748620846,15051433.0,584.0,578.0,574.25,584.0
2012-06-28,70760542.9999999,472847002479.0,71.8408837840464,71.0569594773008,72.1109859089667,71.4891228771734,10108649.0,569.05,571.85,565.61,574.0
2012-06-27,50764770.0,477375631183.0,72.2366148042785,71.8496778067182,72.455209082121,72.1738003566226,7252110.0,574.5,575.0,571.92,576.74
2012-06-26,69187502.9999999,475319052093.0,71.7755567584843,71.2730411772371,72.1725440676695,71.8628688407259,9883929.0,572.025,571.33,567.33,574.49
2012-06-25,76088655.9999999,474272066374.0,72.5255612634956,71.6549530189849,72.8396335017751,71.7045764326331,10869808.0,570.765,577.3,570.37,579.8
2012-06-22,71186310.9999999,483690783136.0,72.731592651807,72.2893789403095,73.1398865615703,73.1285799609922,10169473.0,582.1,578.94,575.42,582.19
2012-06-21,81626257.9999999,480009714300.0,73.5858691399271,72.5431493088393,73.8974288003004,72.572043954761,11660894.0,577.67,585.74,577.44,588.22
2012-06-20,89789643.9999999,486716239486.0,73.8710467322849,72.9652623970869,74.0268265624715,73.5859947688224,12827092.0,585.741,588.01,580.8,589.25
2012-06-19,90350931.9999999,488103080092.0,73.2944101028038,73.254208856304,74.1210482339553,73.7956693950978,12907276.0,587.41,583.42,583.1,590.0
2012-06-18,110102790.0,486748646186.0,71.7290740672189,71.6549530189849,73.8559712648475,73.5908942957396,15728970.0,585.78,570.96,570.37,587.89
2012-06-15,83813379.9999999,477068182995.0,71.7340992230314,71.5519373248293,72.18887582406,72.1273176653573,11973340.0,574.13,571.0,569.55,574.62
2012-06-14,86460282.9999999,474907736275.0,71.7642501579062,71.2642471545653,72.0481714613108,71.8006825375466,12351469.0,571.53,571.24,567.26,573.5
2012-06-13,73443229.9999999,475431229134.0,72.1738003566226,71.6562093079381,72.6738033599635,71.879828741593,10491890.0,572.16,574.5,570.38,578.48
2012-06-12,108894961.0,478754993320.0,72.2001824246381,71.1938949731907,72.4401336146836,72.3823443228402,15556423.0,576.16,574.71,566.7,576.62
2012-06-11,147815696.0,474608597498.0,73.8245640410195,71.687616531766,73.9326048909877,71.7554561352344,21116528.0,571.17,587.64,570.63,588.5
2012-06-08,86872869.9999999,482211708073.0,71.7491746904688,71.4828414324078,72.9381265556995,72.9049605273372,12410410.0,580.32,571.12,569.0,580.584
2012-06-07,94993163.9999999,475065615073.0,72.5243049745425,71.6712847753755,72.5280738414019,71.8245520276559,13570452.0,571.72,577.29,570.5,577.32
2012-06-06,100362262.0,474849570401.0,71.3433933586117,71.0431402988165,72.09214157467,71.7918885148748,14337466.0,571.46,567.89,565.5,573.85
2012-06-05,97053375.9999999,467678549171.0,70.4752976920072,70.142381119431,71.165000327269,70.7077111483341,13864768.0,562.83,560.98,558.33,566.47
2012-06-04,139247129.0,468891723098.0,70.5406247175694,68.9074490785161,71.2943980894401,70.8911293354893,19892447.0,564.29,561.5,548.5,567.5
2012-06-01,130245094.0,466149617645.0,71.4828414324078,70.4175084001638,71.9413869002958,70.4765539809604,18606442.0,560.99,569.0,560.52,572.65
2012-05-31,122977603.0,480059570763.0,72.9903881761493,71.7918885148748,73.0532026238051,72.5795816884797,17568229.0,577.73,581.0,571.46,581.5
2012-05-30,132355209.0,481256125869.0,71.5079672114701,71.176306927847,72.8635029918843,72.7604872977287,18907887.0,579.17,569.2,566.56,579.99
2012-05-29,95126345.9999999,475522632649.0,71.7215363335002,71.0192708087073,72.1109859089667,71.8936479200773,13589478.0,572.27,570.9,565.31,574.0
2012-05-25,82116551.9999999,467229841005.0,70.931330581989,70.1602204225653,71.0871104121756,70.6398715448657,11730936.0,562.29,564.61,558.472,565.85
2012-05-24,124049506.0,469747592376.0,72.3622436995903,70.5067049158352,72.4250581472462,71.0205270976604,17721358.0,565.32,576.0,561.23,576.5
2012-05-23,146224365.0,474101723460.0,70.0167522241192,69.5016737533409,71.9602312345926,71.6788225090942,20889195.0,570.56,557.33,553.23,572.8
2012-05-22,173696754.0,462809234638.0,71.5959074381884,69.4200149713882,72.0959104415293,69.971525821807,24813822.0,556.97,569.9,552.58,573.88
2012-05-21,157772790.0,466390590549.0,67.1813080569321,67.0921115412608,70.5456498733818,70.5129863606008,22538970.0,561.28,534.76,534.05,561.54
2012-05-18,183072463.0,440714512213.0,67.0720109180109,65.6008965539098,68.2679980013791,66.6310534954665,26153209.0,530.38,533.89,522.18,543.41
2012-05-17,179304713.0,440498467541.0,68.5066929024715,66.5983899826854,68.7818201832043,66.5983899826854,25614959.0,530.12,545.31,530.12,547.5
2012-05-16,140223874.0,453756131937.0,69.6046894474965,67.9702575194902,69.961475510182,68.602799007385,20031982.0,546.075,554.05,541.04,556.89
2012-05-15,119076678.0,459651658662.0,70.5318306948975,69.3157429882794,70.7567064175057,69.4941360196222,17010954.0,553.17,561.43,551.75,563.22
2012-05-14,88156102.9999999,463847910946.0,70.6901231029904,70.0506720258534,71.2956543783932,70.1285619409467,12593729.0,558.22,562.69,557.6,567.51
2012-05-11,99886331.9999999,470902600431.0,71.0029390523167,70.898667069208,72.1700314897633,71.1951512621438,14269476.0,566.71,565.18,564.35,574.47
2012-05-10,83317751.9999999,474068485818.0,72.2604842943878,71.4126148799285,72.3471682321529,71.6737973532817,11902536.0,570.52,575.19,568.441,575.88
2012-05-09,120175923.0,472955024816.0,70.8182645762084,70.4589659356167,72.1081969474908,71.5054546335639,17167989.0,569.18,563.71,560.85,573.9778
2012-05-08,124312720.0,472124083769.0,71.6009325940009,70.1926326775557,71.7969136706873,71.3798257382521,17758960.0,568.18,569.94,558.73,571.5
2012-05-07,115073217.0,473204307129.0,70.5406247175694,70.5067049158352,71.9564623677332,71.5431433021574,16439031.0,569.48,561.5,561.23,572.77
2012-05-04,132497421.0,469689426503.0,72.4928977507146,71.0016827633636,72.6587278925261,71.0117330749886,18928203.0,565.25,577.04,565.17,578.36
2012-05-03,97637056.9999999,483458119643.0,74.212757327533,72.902447949431,74.2969286873919,73.0934038703049,13948151.0,581.82,590.73,580.3,591.4
2012-05-02,106906016.0,486914834396.0,72.9250611505871,72.721542340182,73.7944005432552,73.616020074802,15272288.0,585.98,580.48,578.86,587.3999
2012-05-01,152749513.0,483715711367.0,73.4803408678652,73.019282822071,74.970299566263,73.1323488278516,21821359.0,582.13,584.9,581.23,596.76
2012-04-30,126535038.0,485252952303.0,75.118541662731,73.2416459667728,75.1763309545744,73.3647622841784,18076434.0,583.98,597.94,583.0,598.4
2012-04-27,101692500.0,501057451006.0,76.0054816636322,75.4401516347291,76.1537237601001,75.7542238730086,14527500.0,603.0,605.0,600.5,606.18
2012-04-26,134016274.0,504962873925.0,77.1989561690942,75.6449267340873,77.2228256592034,76.344679680974,19145182.0,607.7,614.5,602.13,614.69
2012-04-25,226427670.0,506874038331.0,77.3861432231087,76.131110558944,77.6386573026854,76.6336261401911,32346810.0,610.0,615.99,606.0,618.0
2012-04-24,269099838.0,465559649502.0,70.717761459959,69.7240368980427,71.3182675795493,70.387357465289,38442834.0,560.28,562.91,555.0,567.69
2012-04-23,241629479.0,475048996253.0,71.708973443969,69.9275557084478,72.4464150594492,71.8220394497496,34518497.0,571.7,570.8,556.62,576.67
2012-04-20,257743808.0,476112600792.0,74.3496928234228,71.6612344637505,74.7014537302958,71.9828444357487,36820544.0,572.98,591.82,570.42,594.62
2012-04-19,208678365.0,488128008324.0,75.3974378103231,73.4326018876467,75.9718131196886,73.7994382619572,29811195.0,587.44,600.16,584.52,604.732
2012-04-18,238632471.0,505494676194.0,77.1210662540009,75.7177914933682,77.921322317137,76.4250821739735,34090353.0,608.34,613.88,602.71,620.25
2012-04-17,256371472.0,506624756017.0,72.7341052297132,71.8484215177651,76.6336261401911,76.5959374715976,36624496.0,609.7,578.96,571.91,610.0
2012-04-16,262696056.0,482053829274.0,76.6336261401911,72.6449087140418,76.6688022308784,72.881091037228,37528008.0,580.13,610.0,578.25,610.28
2012-04-13,214911067.0,502910449540.0,78.4049935640873,75.8182946096176,78.4803709012744,76.0343763095539,30701581.0,605.23,624.1,603.51,624.7
2012-04-12,153582163.0,517485155494.0,78.5469542157897,77.9527295409649,79.3132904771916,78.2379071333227,21940309.0,622.77,625.23,620.5,631.33
2012-04-11,174152769.0,520335283284.0,79.8999774182976,78.3097919872201,80.0092745572189,78.6688142442421,24878967.0,626.2,636.0,623.3422,636.87
2012-04-10,222422452.0,522196591228.0,80.4024929995448,78.6436884651797,80.9050085807919,78.9502229697405,31774636.0,628.44,640.0,626.0,644.0
2012-04-09,149384046.0,528669621980.0,78.667557955289,78.5557482384615,80.3823923762949,79.9288720642193,21340578.0,636.23,626.19,625.3,639.84
2012-04-05,159994758.0,526550722311.0,78.7806239610696,78.3170533373691,79.7316346985798,79.6085183811743,22856394.0,633.68,627.09,623.4,634.66
2012-04-04,143245095.0,518764804706.0,78.4816271902275,77.5130284073736,78.6261004198361,78.4313756321028,20463585.0,624.31,624.71,617.0,625.86
2012-04-03,208638360.0,522927819349.0,78.8070060290851,78.2052436205416,79.423843905066,79.0607763976149,29805480.0,629.32,627.3,622.51,632.21
2012-04-02,149586458.0,514045059562.0,75.619800955025,75.4250761672917,77.7353915520755,77.7178035067319,21369494.0,618.63,601.93,600.38,618.77
2012-03-30,182759395.0,496439721661.0,76.4954343553482,75.118541662731,76.7039783215657,75.3208041841829,26108485.0,599.55,608.9,597.94,610.56
2012-03-29,152059432.0,504976613547.0,76.9476983784706,76.2856341001775,77.4577516934364,76.6160380948475,21722776.0,609.86,612.5,607.23,616.56
2012-03-28,163864869.0,511402053027.0,77.7203160846381,76.6725710977378,78.0720769915111,77.5909183224669,23409267.0,617.62,618.65,610.31,621.45
2012-03-27,151782141.0,508802068495.0,76.185130983928,76.1386482926627,77.4225756027491,77.1964435911879,21683163.0,614.48,606.43,606.06,616.28
2012-03-26,148934219.0,502591914359.0,75.3760808981201,74.7818562232953,76.2755837885525,76.2542268763495,21276317.0,606.98,599.99,595.26,607.15
2012-03-23,107621815.0,493541649731.0,75.438895345776,74.6739410022225,75.6034691986344,74.8811030505917,15374545.0,596.05,600.49,594.401,601.8
2012-03-22,156032898.0,496265837345.0,75.1336171301684,74.8157760250295,75.9426672159763,75.2944221161675,22290414.0,599.34,598.06,595.53,604.5
2012-03-21,161010374.0,498882382288.0,75.7466861392899,75.5544739294629,76.589656026832,75.6914094253527,23001482.0,602.5,602.94,601.41,609.65
2012-03-20,204167033.0,501747333396.0,75.2919095382612,73.116017071461,76.2441765647246,76.1260854031315,29166719.0,605.96,599.32,582.0,606.9
2012-03-19,225308790.0,497723153516.0,75.1964315778243,74.0017007834091,75.5997003317751,75.5155289719162,32186970.0,601.1,598.56,589.05,601.77
2012-03-16,206371879.0,484863994351.0,73.4363707545061,72.6135014902139,74.0205451177059,73.5645122277241,29481697.0,585.57,584.55,578.0,589.2
2012-03-15,289917768.0,484855714145.0,75.3773371870732,72.6825973826354,75.3785934760264,73.563255938771,41416824.0,585.56,600.0,578.55,600.01
2012-03-14,354709747.0,488184356763.0,72.6273206686982,72.2868663624032,74.714016619827,74.0682840979244,50672821.0,589.58,578.11,575.4,594.72
2012-03-13,172712659.0,470398475316.0,70.0431342921347,69.8182585695266,71.3798257382521,71.3697754266272,24673237.0,568.1,557.54,555.75,568.18
2012-03-12,101820019.0,457067344437.0,68.970263526172,68.7190057355484,69.3471502121074,69.3471502121074,14545717.0,552.0,549.0,547.0,552.0
2012-03-09,104724732.0,451411964070.0,68.3923706077378,68.2303093327856,68.8119711180792,68.4891048571279,14960676.0,545.17,544.4,543.11,547.74
2012-03-08,129110723.0,448778858716.0,67.1938709464633,66.849647773309,68.2152338653482,68.0896049700364,18444389.0,541.99,534.86,532.12,542.99
2012-03-07,199629549.0,439422226484.0,67.4325658475557,65.741600916659,67.5607073207737,66.6699984530132,28518507.0,530.69,536.76,523.3,537.78
2012-03-06,202559651.0,439066177647.0,65.7855710300182,64.8522739667469,67.0468851389485,66.6159780280291,28937093.0,530.26,523.65,516.221,533.69
2012-03-05,202280183.0,441467437246.0,68.55443188269,66.0807989340009,68.7793076052981,66.9803018244333,28897169.0,533.16,545.69,526.0,547.48
2012-03-02,107927589.0,451420244275.0,68.3999083414565,68.1561882845516,68.6938799564861,68.490361146081,15418227.0,545.18,544.46,542.52,546.8
2012-03-01,170813188.0,450832349684.0,68.8659915430632,67.6850799271324,68.8710166988757,68.4011646304096,24401884.0,544.47,548.17,538.77,548.21
2012-02-29,238000378.0,449151467964.0,68.0343282560992,67.2993992185252,68.7956393616886,68.1461379729267,34000054.0,542.44,541.55,535.7,547.61
2012-02-28,150096478.0,443330483487.0,66.3295441467182,66.0619545997041,67.2629668388848,67.2629668388848,21442354.0,535.41,527.98,525.85,535.41
2012-02-27,136895304.0,435340085165.0,65.4915994149886,64.8596860715703,66.3948711722803,66.050647999126,19556472.0,525.76,521.31,516.28,528.5
2012-02-24,103819905.0,432566216317.0,65.2968746272553,65.1561702645061,65.6913493585343,65.6297911998315,14831415.0,522.41,519.76,518.64,522.9
2012-02-23,142006312.0,427581532597.0,64.7089313971961,64.0079221613564,65.0543606077454,64.8735052500546,20286616.0,516.39,515.08,509.5,517.8296
2012-02-22,120823808.0,424807663750.0,64.4551610286663,63.9539017363723,64.760439244274,64.4526484507601,17260544.0,513.04,513.06,509.07,515.49
2012-02-21,151396399.0,426306380948.0,63.7139505463268,63.3320387045789,64.6800367512744,64.6800367512744,21628057.0,514.85,507.16,504.12,514.85
2012-02-17,133947191.0,415765679327.0,63.2290230104233,62.8521363244879,63.790584172467,63.0807809139554,19135313.0,502.12,503.3,500.3,507.77
2012-02-16,236137405.0,415840201177.0,61.7227325556349,61.1347893255757,63.428772953969,63.0920875145334,33733915.0,502.21,491.31,486.63,504.89
2012-02-15,376528040.0,412080987873.0,64.6322977710559,62.4237417914747,66.1172313136413,62.5217323298179,53789720.0,497.67,514.47,496.89,526.29
2012-02-14,115483011.0,421843350175.0,63.4049034638598,63.0657054465179,64.0154598950751,64.0028970055439,16497573.0,509.46,504.7,502.0,509.56
2012-02-13,129301606.0,416163129192.0,62.7817841431133,62.4488675705371,63.2956063249385,63.141082783705,18471658.0,502.6,499.74,497.09,503.83
2012-02-10,157824975.0,408561900529.0,61.7051445102913,61.3759968045744,62.5154508850523,61.9878095247428,22546425.0,493.42,491.17,488.55,497.62
2012-02-09,221053602.0,408354895391.0,60.4212172002048,60.3722219310332,62.406153746131,61.9564023009148,31579086.0,493.17,480.95,480.56,496.75
2012-02-08,101969280.0,394700836496.0,59.1284958674465,59.0078921279472,59.8986009957077,59.8847818172234,14567040.0,476.68,470.66,469.7,476.79
2012-02-07,79055262.9999999,388200875167.0,58.4752256118252,58.3647978128461,59.0141735727127,58.8985949890259,11293609.0,468.83,465.46,464.581,469.75
2012-02-06,62420595.9999999,384176695287.0,57.5857730330177,57.5632854607569,58.4149237420755,58.2880385578106,8917228.0,463.97,458.38,458.201,464.98
2012-02-03,71717008.9999999,380624487121.0,57.450093826081,57.2314995482385,57.7892918434228,57.749090596923,10245287.0,459.68,457.3,455.56,460.0
2012-02-02,46698547.0,376848713406.0,57.2880325511288,57.0330058936458,57.4337620696905,57.1762228343013,6671221.0,455.12,456.01,453.98,457.17
2012-02-01,67510561.9999999,377734695396.0,57.599592211502,57.2302432592854,57.6624066591579,57.3106457522849,9644366.0,456.19,458.49,455.55,458.99
2012-01-31,97977984.9999999,377974821356.0,57.2666756389258,56.9186835989121,57.5681849876741,57.3470781319253,13996855.0,456.48,455.84,453.07,458.24
2012-01-30,94832072.9999999,375101590042.0,56.0091303968548,55.9538536829176,57.0229555820209,56.9111458651934,13547439.0,453.01,445.83,445.39,453.9
2012-01-27,74971630.9999999,370357032282.0,55.8219433428402,55.7503348725125,56.342046969431,56.1912922950569,10710233.0,447.28,444.34,443.77,448.48
2012-01-26,81057710.9999999,368162777820.0,56.3382781025716,55.6711886684661,56.3809919269777,55.8583757224806,11579673.0,444.63,448.45,443.14,448.79
2012-01-25,239565837.0,369843659540.0,57.0681819843331,55.7453097167,57.0920514744424,56.1134023799636,34223691.0,446.66,454.26,443.73,454.45
2012-01-24,136909311.0,348108120063.0,53.3922805075102,52.707603028061,53.4048559599309,52.8156438780291,19558473.0,420.41,425.0,419.55,425.1001
2012-01-23,76515445.9999999,353903435903.0,53.1372538500273,53.0530824901684,53.8257001963359,53.6949205163163,10930778.0,427.409,422.97,422.3,428.45
2012-01-20,103492249.0,348017037802.0,53.7050964568366,52.7327288071233,53.7063527457897,52.8018246995448,14784607.0,420.3,427.49,419.75,427.5
2012-01-19,65434452.9999999,354185790911.0,54.0241938509285,53.581980139431,54.192410941751,53.7377599696176,9347779.0,427.75,430.03,426.51,431.369
2012-01-18,69197757.9999999,355311898861.0,53.6422820091807,53.5555980714155,53.9538416695539,53.9086152672417,9885394.0,429.11,426.99,426.3,429.47
2012-01-17,60724054.9999999,351660328229.0,53.2917773912608,53.1359975610742,53.5166531138689,53.3545918389167,8674865.0,424.7,424.2,422.96,425.99
2012-01-13,56539748.9999999,347611307732.0,52.7050904501547,52.5957933112335,52.8206690338416,52.740266540842,8077107.0,419.81,419.53,418.66,420.45
2012-01-12,53180910.9999999,348919580203.0,53.0669016686527,52.6070999118115,53.1284598273554,52.9387601954346,7597273.0,421.39,422.41,418.75,422.9
2012-01-11,53798058.9999999,349880084043.0,53.0643890907464,52.6774520931861,53.1221783825899,53.0844897139963,7685437.0,422.55,422.39,419.31,422.85
2012-01-10,64581761.9999999,350451418223.0,53.517909402822,52.9525793739189,53.517909402822,53.1711736517615,9225966.0,423.24,426.0,421.5,426.0
2012-01-09,98505791.9999999,349201107191.0,53.4576075330723,52.9337350396222,53.7377599696176,52.9814740198407,14072256.0,421.73,425.52,421.35,427.75
2012-01-06,79596411.9999999,349755880960.0,52.7352413850296,52.6661454926081,53.1096154930587,53.0656453796996,11370916.0,422.4,419.77,419.22,422.75
2012-01-05,67816804.9999999,346137431150.0,52.1297101096267,51.8432762283159,52.5819741327492,52.516647107187,9688115.0,418.03,414.95,412.67,418.55
2012-01-04,65061107.9999999,342336816819.0,51.5329728568957,51.4173942732089,52.0957903078925,51.9400104777059,9294444.0,413.44,410.2,409.28,414.68
2012-01-03,75564698.9999999,340506891400.0,51.4450326301775,51.3822181825216,51.8219193161128,51.6623706190669,10794957.0,411.23,409.5,409.0,412.5
2011-12-30,44943710.0,333593533301.0,50.6925155472599,50.6900029693536,51.0405075872735,50.8797026012744,6420530.0,405.0,403.51,403.49,406.28
2011-12-29,54039040.9999999,333692375829.0,50.6598520344788,50.3156288613245,50.9613613832271,50.8947780687119,7719863.0,405.12,403.25,400.51,405.65
2011-12-28,57214226.9999999,331649630243.0,51.1183975023668,50.4199008444333,51.2879965110377,50.5832184083386,8173461.0,402.64,406.9,401.34,408.25
2011-12-27,66308612.9999999,334853775538.0,50.6485454339007,50.6309573885571,51.3935247830996,51.0719148111015,9472659.0,406.53,403.16,403.02,409.09
2011-12-23,67401963.9999999,332217974781.0,50.2126131671688,50.188115532583,50.7025658588848,50.6699023461037,9628852.0,403.33,399.69,399.495,403.59
2011-12-22,50589112.0,328280747400.0,49.8746714387801,49.7616054329995,50.1422609857942,50.0693962265134,7227016.0,398.55,397.0,396.1,399.13
2011-12-21,65736677.9999999,326546884715.0,49.8143695690305,49.2477832511743,49.9123601073737,49.8049474018821,9390954.0,396.445,396.52,392.01,397.3
2011-12-20,84350727.9999999,326139159285.0,48.6811969333181,48.6510459984433,49.7616054329995,49.7427610987027,12050104.0,395.95,387.5,387.26,396.1
2011-12-19,58881913.9999999,314821689785.0,48.0492835898998,47.7992820882294,48.3482803607419,48.0166200771188,8411702.0,382.21,382.47,380.48,384.85
2011-12-16,105394401.0,313841501378.0,47.8620965358853,47.6849597934956,48.2603401340236,47.8671216916977,15056343.0,381.02,380.98,379.57,384.15
2011-12-15,64112124.9999999,312128230886.0,48.157324439868,47.5266673854028,48.2088322869458,47.6058135894492,9158875.0,378.94,383.33,378.31,383.74
2011-12-14,101788680.0,313157840557.0,48.5806938170687,47.4475211813564,48.6661214658807,47.762849708589,14541240.0,380.19,386.7,377.68,387.38
2011-12-13,84784202.9999999,320258028846.0,49.372155857533,48.6309453751934,49.6736652062813,48.8457707861766,12112029.0,388.81,393.0,387.1,395.4
2011-12-12,75266365.9999999,322753802688.0,49.2038131378152,48.9261732791761,49.4852218633136,49.2264263389713,10752338.0,391.84,391.66,389.45,393.9
