Date,AdjustedLowPrice
2014-06-16,84.1389396446154
2014-06-13,83.6145088562345
2014-06-12,84.5529639512318
2014-06-11,85.997448754316
2014-06-10,86.0894541557863
2014-06-09,84.4149558490263
2014-06-06,84.7067444079752
2014-06-05,84.4622729126397
2014-06-04,83.6079370418438
2014-06-03,82.5748478196198
2014-06-02,81.819089164685
2014-05-30,82.6602814066994
2014-05-29,82.5117584014688
2014-05-28,81.9873276130879
2014-05-27,80.9161218673976
2014-05-23,79.7121654710145
2014-05-22,79.4006614688935
2014-05-21,79.1325314417514
2014-05-20,78.9577211789578
2014-05-19,78.5108378003876
2014-05-16,76.9428028867576
2014-05-15,77.2897946865885
2014-05-14,77.7761089515031
2014-05-13,77.6394152121758
2014-05-12,77.2056754623871
2014-05-09,76.2764209075368
2014-05-08,77.0742391745723
2014-05-07,76.8199822406193
2014-05-06,77.6930999670708
2014-05-05,77.116685420117
2014-05-02,77.0787806086393
2014-05-01,76.6409146829489
2014-04-30,77.0905441708221
2014-04-29,77.0526393593444
2014-04-28,74.8358614191322
2014-04-25,73.7130947619139
2014-04-24,73.2909135858004
2014-04-23,68.5488909636956
2014-04-22,68.8169694752153
2014-04-21,68.4848449029229
2014-04-17,67.862683169703
2014-04-16,67.2007083138068
2014-04-15,66.8340250099465
2014-04-14,67.6025777392182
2014-04-11,67.5934283019649
2014-04-10,68.3815869682078
2014-04-09,68.2312747847619
2014-04-08,67.7973431170903
2014-04-07,68.2142829727201
2014-04-04,69.3501202545859
2014-04-03,70.2729063546978
2014-04-02,70.6153567204617
2014-04-01,70.1591919202648
2014-03-31,70.049398673226
2014-03-28,69.8298121791483
2014-03-27,69.943539684206
2014-03-26,70.4323679753971
2014-03-25,70.5277835353236
2014-03-24,69.9356842387929
2014-03-21,68.7946187070681
2014-03-20,68.9279390784724
2014-03-19,69.1436043851558
2014-03-18,68.6469337191763
2014-03-17,68.7318797087602
2014-03-14,68.3593669063071
2014-03-13,69.1645173845917
2014-03-12,69.5357231245801
2014-03-11,69.6128398100002
2014-03-10,69.0572206268606
2014-03-07,68.7580209580552
2014-03-06,69.0259687633285
2014-03-05,69.1605961971975
2014-03-04,68.9828357019918
2014-03-03,68.3345327194769
2014-02-28,68.2443454094093
2014-02-27,67.4509584933074
2014-02-26,67.3921406823938
2014-02-25,68.0979544133576
2014-02-24,68.2835572833518
2014-02-21,68.5684969006668
2014-02-20,69.1436043851558
2014-02-19,69.8428828037958
2014-02-18,71.3146351391018
2014-02-14,70.7395276546128
2014-02-13,69.8232768668246
2014-02-12,69.6977988702088
2014-02-11,69.2089575083932
2014-02-10,67.7058356739333
2014-02-07,67.6247978011189
2014-02-06,66.3739390223553
2014-02-05,65.7765608667232
2014-02-04,65.3228634625445
2014-02-03,64.8733107782013
2014-01-31,64.126221779654
2014-01-30,64.5354966223365
2014-01-29,64.7849593835905
2014-01-28,65.2332127827189
2014-01-27,70.9084906012485
2014-01-24,70.778562079762
2014-01-23,70.7858900483738
2014-01-22,71.1761433555106
2014-01-21,70.2159715817255
2014-01-17,70.1484087505525
2014-01-16,71.6789667336633
2014-01-15,71.6763681632336
2014-01-14,69.8573688624228
2014-01-13,68.846524965258
2014-01-10,69.0063370466864
2014-01-09,69.5572469706412
2014-01-08,69.9911952395539
2014-01-07,69.8917999206167
2014-01-06,69.3298590651877
2014-01-03,70.2172708669404
2014-01-02,71.7232723594902
2013-12-31,71.980400903512
2013-12-30,71.7622509159362
2013-12-27,72.6950077716876
2013-12-26,73.1986107209692
2013-12-24,73.5434410169944
2013-12-23,73.1185747517336
2013-12-20,70.7873322549623
2013-12-19,70.6460479806979
2013-12-18,70.0054873769174
2013-12-17,71.8991955775829
2013-12-16,72.1116287102133
2013-12-13,71.9375244914214
2013-12-12,72.7638698880755
2013-12-11,72.7196941907701
2013-12-10,72.9158862582147
2013-12-09,72.8769206946208
2013-12-06,72.7041027681917
2013-12-05,73.5928138551592
2013-12-04,72.8665134200498
2013-12-03,72.4585378625822
2013-12-02,71.567228205185
2013-11-29,71.1761433555106
2013-11-27,69.3038733608904
2013-11-26,68.0825452589175
2013-11-25,67.692759694458
2013-11-22,67.3718362463864
2013-11-21,66.7403836319621
2013-11-20,66.8261364561432
2013-11-19,67.299076274354
2013-11-18,67.3289598342959
2013-11-15,68.1462102344458
2013-11-14,67.8057975081513
2013-11-13,67.1678484676526
2013-11-12,67.1730456085121
2013-11-11,66.8365307378621
2013-11-08,66.6000608287567
2013-11-07,66.5727758392445
2013-11-06,67.3289598342959
2013-11-05,67.5581817284213
2013-11-04,67.016941228532
2013-11-01,66.6332934278945
2013-10-31,67.3347101139085
2013-10-30,66.7857191534003
2013-10-29,66.4653667811508
2013-10-28,67.5853083405876
2013-10-25,67.8307395935206
2013-10-24,67.4871358394143
2013-10-23,67.0414843538253
2013-10-22,65.6244418039959
2013-10-21,66.0752602633309
2013-10-18,65.3247573267302
2013-10-17,64.5458360345268
2013-10-16,64.4877075798848
2013-10-15,64.008470764947
2013-10-14,63.2114650646328
2013-10-11,62.6702245647435
2013-10-10,62.9130723308036
2013-10-09,61.7815050804385
2013-10-08,62.0734390970852
2013-10-07,62.6947676900368
2013-10-04,61.8228408704062
2013-10-03,62.0991060391682
2013-10-02,62.4880887401984
2013-10-01,61.794551689147
2013-09-30,61.2817295448605
2013-09-27,62.096690478942
2013-09-26,62.5074648917458
2013-09-25,62.1884171803671
2013-09-24,63.0138283188498
2013-09-23,62.3395382450021
2013-09-20,60.1952441404289
2013-09-19,60.6150607572881
2013-09-18,59.5054531453433
2013-09-17,57.8055187829226
2013-09-16,57.7693499667009
2013-09-13,60.0273174936852
2013-09-12,60.1965358838654
2013-09-11,60.0415266714866
2013-09-10,63.2308412161801
2013-09-09,65.036698540393
2013-09-06,63.2889696708222
2013-09-05,63.7656229988869
2013-09-04,64.1066432661203
2013-09-03,62.9531163773348
2013-08-30,62.8433181852332
2013-08-29,63.441395396328
2013-08-28,62.7787310134087
2013-08-27,62.8174833165034
2013-08-26,64.651758996319
2013-08-23,64.5032085011227
2013-08-22,64.3546580059263
2013-08-21,64.7421810368733
2013-08-20,64.6930947862867
2013-08-19,65.1038691990905
2013-08-16,64.4399130727347
2013-08-15,63.1770142671816
2013-08-14,63.7346211564112
2013-08-13,60.4600515449093
2013-08-12,58.9848805404379
2013-08-09,58.5999409963639
2013-08-08,59.1553906740545
2013-08-07,59.2575747806185
2013-08-06,59.3089055944701
2013-08-05,59.3063390537775
2013-08-02,58.6018236336645
2013-08-01,58.165511715926
2013-07-31,57.674019173297
2013-07-30,57.6483537663712
2013-07-29,56.4895606436717
2013-07-26,55.7375642207459
2013-07-25,55.9262049616505
2013-07-24,55.8556250926046
2013-07-23,53.7318126694951
2013-07-22,54.5990467695177
2013-07-19,54.4555771448025
2013-07-18,55.2589043815799
2013-07-17,54.9522027688166
2013-07-16,54.4324782785693
2013-07-15,54.5133243103856
2013-07-12,54.3349497322513
2013-07-11,54.0475100073859
2013-07-10,53.6727822335658
2013-07-09,52.6628484710358
2013-07-08,52.6974967703857
2013-07-05,53.3006338331418
2013-07-04,53.5701206058626
2013-07-03,53.5701206058626
2013-07-02,52.5460708695235
2013-07-01,51.4873728338345
2013-06-28,49.9025339561667
2013-06-27,50.501821207884
2013-06-26,50.7738745212974
2013-06-25,51.1806712210713
2013-06-24,51.0805761340607
2013-06-21,52.3702756647853
2013-06-20,53.2775349669086
2013-06-19,54.2823356480534
2013-06-18,55.2075735677283
2013-06-17,55.2270151134746
2013-06-14,54.9881343385127
2013-06-13,55.02021609717
2013-06-12,55.3731154423996
2013-06-11,55.6066706454244
2013-06-10,56.0532487259332
2013-06-07,55.5360907763784
2013-06-06,55.7003493807035
2013-06-05,56.9399885352193
2013-06-04,57.4122320226539
2013-06-03,56.7821462826257
2013-05-31,57.6830020657211
2013-05-30,57.0426501629225
2013-05-29,56.3868990159685
2013-05-28,56.5729732161805
2013-05-24,56.5100929692123
2013-05-23,55.9236384209579
2013-05-22,56.2354731151063
2013-05-21,55.7195984358979
2013-05-20,55.1934575939191
2013-05-17,55.3102351954314
2013-05-16,53.7561948060746
2013-05-15,54.2002063458909
2013-05-14,56.7397983611981
2013-05-13,57.939656134979
2013-05-10,57.8087625596575
2013-05-09,58.4632304362652
2013-05-08,58.1081240729833
2013-05-07,57.8391344900562
2013-05-06,57.9168992509972
2013-05-03,57.2590858633651
2013-05-02,56.1729288744842
2013-05-01,55.3774336150221
2013-04-30,55.0816725570169
2013-04-29,53.5429501561023
2013-04-26,52.045022383878
2013-04-25,51.8856683655563
2013-04-24,50.0371617530242
2013-04-23,50.8415808375123
2013-04-22,49.8809948150689
2013-04-19,49.0937859645595
2013-04-18,49.6855630469991
2013-04-17,50.7523425872521
2013-04-16,53.615615588457
2013-04-15,53.4855827095065
2013-04-12,54.7017725773379
2013-04-11,54.970762160265
2013-04-10,54.3091242761932
2013-04-09,53.8935289964101
2013-04-08,53.8603833605992
2013-04-05,53.5021555274119
2013-04-04,54.2122370330536
2013-04-03,54.8573020992199
2013-04-02,54.3588427299096
2013-04-01,54.5296702375505
2013-03-29,56.299137256995
2013-03-28,56.299137256995
2013-03-27,57.4605220908452
2013-03-26,58.7098448461662
2013-03-25,58.8691988644879
2013-03-22,57.7639193934084
2013-03-21,57.3801949172896
2013-03-20,57.3151784778143
2013-03-19,57.1762217738378
2013-03-18,56.2455943068389
2013-03-15,55.7420356089422
2013-03-14,54.875149749272
2013-03-13,54.2262601866659
2013-03-12,54.5079980910587
2013-03-11,54.1982138794413
2013-03-08,54.6405806343024
2013-03-07,53.6780823636391
2013-03-06,54.1077007970345
2013-03-05,53.6385625670953
2013-03-04,53.4154669414449
2013-03-01,54.815232638383
2013-02-28,56.2710909497704
2013-02-27,56.1754785387773
2013-02-26,55.7943037269517
2013-02-25,56.4202463109195
2013-02-22,56.9340036659888
2013-02-21,56.4521171145838
2013-02-20,57.214466738235
2013-02-19,57.8582569722548
2013-02-18,58.6320800852252
2013-02-15,58.6320800852252
2013-02-14,59.1547612653204
2013-02-13,59.0527746935945
2013-02-12,59.6295087567046
2013-02-11,60.3314313366081
2013-02-08,59.6940152633212
2013-02-07,57.8926774402123
2013-02-06,57.3620462245529
2013-02-05,56.0489727372438
2013-02-04,56.0210889373202
2013-02-01,56.8259167987501
2013-01-31,57.6662331328099
2013-01-30,57.6053957511585
2013-01-29,57.3037437338037
2013-01-28,55.2428774303629
2013-01-25,55.1338771215708
2013-01-24,57.0667314344535
2013-01-23,63.9768440336904
2013-01-22,62.9451434365189
2013-01-21,62.9159921911443
2013-01-18,62.9159921911443
2013-01-17,63.629563980097
2013-01-16,62.4216884652267
2013-01-15,61.2657782138504
2013-01-14,63.1834231813202
2013-01-11,65.782953801466
2013-01-10,65.3393478935913
2013-01-09,65.3989178297916
2013-01-08,66.0655941370547
2013-01-07,65.298789639157
2013-01-04,66.6459067112819
2013-01-03,68.5687989029191
2013-01-02,68.6486479663366
2012-12-31,64.5129734594932
2012-12-28,64.401438259799
2012-12-27,63.9629021337286
2012-12-26,64.7816718951202
2012-12-24,65.7436629924828
2012-12-21,64.670136695426
2012-12-20,65.765209565151
2012-12-19,66.6042584537597
2012-12-18,65.9388495919476
2012-12-17,63.5281683440114
2012-12-14,64.0795071152271
2012-12-13,66.6422818172918
2012-12-12,67.9693098790172
2012-12-11,68.1087162041805
2012-12-10,66.10741983694
2012-12-07,67.1746089067415
2012-12-06,65.7335234288742
2012-12-05,68.2861585673304
2012-12-04,72.5143565921019
2012-12-03,74.2089311601833
2012-11-30,73.8515115429814
2012-11-29,74.1772450239065
2012-11-28,72.5308333829658
2012-11-27,73.5245106166051
2012-11-26,72.714612973371
2012-11-23,71.3064810772316
2012-11-21,70.5460138065893
2012-11-20,70.289989825473
2012-11-19,68.4268450123992
2012-11-16,64.1010663623498
2012-11-15,66.2392341638514
2012-11-14,67.9578901955031
2012-11-13,67.9807042136224
2012-11-12,68.2709492219175
2012-11-09,67.6460986145397
2012-11-08,67.8450875503578
2012-11-07,70.4382809432482
2012-11-06,73.1889603169978
2012-11-05,72.8748012879001
2012-11-02,72.5152216762821
2012-11-01,74.9654097666752
2012-10-31,74.1491009641601
2012-10-30,74.5654563039282
2012-10-26,74.5654563039282
2012-10-25,76.4012048474513
2012-10-24,77.0434014169724
2012-10-23,77.1771397988374
2012-10-22,77.0585416111458
2012-10-19,76.9147097664987
2012-10-18,79.4860194102788
2012-10-17,81.2523753971739
2012-10-16,79.612187695057
2012-10-15,78.7100844588928
2012-10-12,78.8930284718212
2012-10-11,79.2462996692002
2012-10-10,80.3691974037263
2012-10-09,78.6722339734593
2012-10-08,80.2569076302737
2012-10-05,82.1708805103593
2012-10-04,83.9713019341445
2012-10-03,83.6028905425921
2012-10-02,82.091394490949
2012-10-01,82.8294789569016
2012-09-28,84.1227038758784
2012-09-27,83.3152268532978
2012-09-26,83.4224698953593
2012-09-25,84.9112556557423
2012-09-24,86.1729385035245
2012-09-21,88.2372661285803
2012-09-20,87.5128456878692
2012-09-19,88.2635469822996
2012-09-18,87.8661168852482
2012-09-17,87.6377522897996
2012-09-14,86.78990141609
2012-09-13,85.1345735197997
2012-09-12,82.7663948145125
2012-09-11,82.8294789569016
2012-09-10,83.5360213516597
2012-09-07,85.2607418045779
2012-09-06,84.6336854292302
2012-09-05,84.4822834874963
2012-09-04,83.8388252351274
2012-08-31,82.9241051704853
2012-08-30,83.6310260700977
2012-08-29,84.860788341831
2012-08-28,84.6176620570634
2012-08-27,84.9793865295225
2012-08-24,82.7096190863623
2012-08-23,83.4161614811204
2012-08-22,81.7709270476124
2012-08-21,82.05102063982
2012-08-20,81.9967682773654
2012-08-17,80.5975619991749
2012-08-16,79.5491035526679
2012-08-15,79.2021407695278
2012-08-14,79.5125147500822
2012-08-13,78.6343834880258
2012-08-10,78.0603177922849
2012-08-09,77.9467663359845
2012-08-08,77.5255912969048
2012-08-07,77.6436824584979
2012-08-06,77.2944341295311
2012-08-03,76.8296072168775
2012-08-02,75.4087444109012
2012-08-01,75.7542238730086
2012-07-31,75.7190477823213
2012-07-30,73.8471772421757
2012-07-27,71.8082202712653
2012-07-26,71.6536967300318
2012-07-25,71.6084703277196
2012-07-24,75.1901501330587
2012-07-23,73.8333580636913
2012-07-20,75.8421640997269
2012-07-19,76.131110558944
2012-07-18,75.8245760543832
2012-07-17,75.7730682073054
2012-07-16,76.0079942415384
2012-07-13,75.3773371870732
2012-07-12,74.4577336733909
2012-07-11,75.0280888581065
2012-07-10,76.0444266211788
2012-07-09,75.8936719468047
2012-07-06,75.5758308416659
2012-07-05,75.3333670737141
2012-07-03,74.6235638152025
2012-07-02,73.3170233039599
2012-06-29,72.1423931327947
2012-06-28,71.0569594773008
2012-06-27,71.8496778067182
2012-06-26,71.2730411772371
2012-06-25,71.6549530189849
2012-06-22,72.2893789403095
2012-06-21,72.5431493088393
2012-06-20,72.9652623970869
2012-06-19,73.254208856304
2012-06-18,71.6549530189849
2012-06-15,71.5519373248293
2012-06-14,71.2642471545653
2012-06-13,71.6562093079381
2012-06-12,71.1938949731907
2012-06-11,71.687616531766
2012-06-08,71.4828414324078
2012-06-07,71.6712847753755
2012-06-06,71.0431402988165
2012-06-05,70.142381119431
2012-06-04,68.9074490785161
2012-06-01,70.4175084001638
2012-05-31,71.7918885148748
2012-05-30,71.176306927847
2012-05-29,71.0192708087073
2012-05-25,70.1602204225653
2012-05-24,70.5067049158352
