Date,AdjustedVolume
2010-12-16,80507097.9999999
2010-12-15,104327314.0
2010-12-14,87891761.9999999
2010-12-13,109953333.0
2010-12-10,65644242.9999999
2010-12-09,73536525.9999999
2010-12-08,80483500.9999999
2010-12-07,97863464.9999999
2010-12-06,112120127.0
2010-12-03,85592282.9999999
2010-12-02,115912916.0
2010-12-01,115437672.0
2010-11-30,125463303.0
2010-11-29,111439895.0
2010-11-26,59436236.9999999
2010-11-24,103568136.0
2010-11-23,129861284.0
2010-11-22,98268491.9999999
2010-11-19,96210792.9999999
2010-11-18,123622443.0
2010-11-17,119862407.0
2010-11-16,164737342.0
2010-11-15,100900954.0
2010-11-12,198961462.0
2010-11-11,90320432.9999999
2010-11-10,96056372.9999999
2010-11-09,95928804.9999999
2010-11-08,70433306.9999999
2010-11-05,90313264.9999999
2010-11-04,159596437.0
2010-11-03,127086848.0
2010-11-02,108482437.0
2010-11-01,105972251.0
2010-10-29,107627128.0
2010-10-28,137761540.0
2010-10-27,99750069.9999999
2010-10-26,98232336.9999999
2010-10-25,98107995.9999999
2010-10-22,93193855.9999999
2010-10-21,137864321.0
2010-10-20,180406030.0
2010-10-19,308189833.0
2010-10-18,276114391.0
2010-10-15,230548444.0
2010-10-14,108823925.0
2010-10-13,157522589.0
2010-10-12,139634663.0
2010-10-11,106937733.0
2010-10-08,164600814.0
2010-10-07,102099277.0
2010-10-06,167716514.0
2010-10-05,125491450.0
2010-10-04,108824968.0
2010-10-01,112101444.0
2010-09-30,168347452.0
2010-09-29,117410608.0
2010-09-28,258760411.0
2010-09-27,120774913.0
2010-09-24,162371804.0
2010-09-23,196528871.0
2010-09-22,146353774.0
2010-09-21,167418881.0
2010-09-20,164822833.0
2010-09-17,158618691.0
2010-09-16,163025387.0
2010-09-15,107341570.0
2010-09-14,102037313.0
2010-09-13,97194964.9999999
2010-09-10,96940318.9999999
2010-09-09,109643597.0
2010-09-08,131637114.0
2010-09-07,85706312.9999999
2010-09-03,130197067.0
2010-09-02,103856298.0
2010-09-01,174258805.0
2010-08-31,105196602.0
2010-08-30,95821893.9999999
2010-08-27,137146576.0
2010-08-26,116625803.0
2010-08-25,149216228.0
2010-08-24,150638208.0
2010-08-23,103516812.0
2010-08-20,96057205.9999999
2010-08-19,106676227.0
2010-08-18,84923922.9999999
2010-08-17,105662221.0
2010-08-16,79606848.9999999
2010-08-13,88716634.9999999
2010-08-12,133729834.0
2010-08-11,155013068.0
2010-08-10,112979405.0
2010-08-09,75781355.9999999
2010-08-06,111253310.0
2010-08-05,72340617.9999999
2010-08-04,105139076.0
2010-08-03,104413218.0
2010-08-02,107021026.0
2010-07-30,112113960.0
2010-07-29,160951385.0
2010-07-28,129996090.0
2010-07-27,146192641.0
2010-07-26,105137452.0
2010-07-23,133346661.0
2010-07-22,161329322.0
2010-07-21,296417422.0
2010-07-20,268737511.0
2010-07-19,256124484.0
2010-07-16,259964376.0
2010-07-15,206215849.0
2010-07-14,203042784.0
2010-07-13,297738658.0
2010-07-12,140719236.0
2010-07-09,108393537.0
2010-07-08,184537661.0
2010-07-07,163639812.0
2010-07-06,153808676.0
2010-07-02,173624381.0
2010-07-01,255738140.0
2010-06-30,184867060.0
2010-06-29,283336130.0
2010-06-28,146358254.0
2010-06-25,137485271.0
2010-06-24,178782814.0
2010-06-23,192113733.0
2010-06-22,179314996.0
2010-06-21,194122453.0
2010-06-18,196154945.0
2010-06-17,218365231.0
2010-06-16,195922370.0
2010-06-15,146268297.0
2010-06-14,150740100.0
2010-06-11,136439884.0
2010-06-10,194088937.0
2010-06-09,213657171.0
2010-06-08,250192019.0
2010-06-07,221745538.0
2010-06-04,189610442.0
2010-06-03,162539314.0
2010-06-02,172136524.0
2010-06-01,219118382.0
2010-05-28,203903217.0
2010-05-27,166575339.0
2010-05-26,212664144.0
2010-05-25,262003357.0
2010-05-24,188561359.0
2010-05-21,305976755.0
2010-05-20,320728737.0
2010-05-19,256431406.0
2010-05-18,195668956.0
2010-05-17,190708252.0
2010-05-14,189840357.0
2010-05-13,149927526.0
2010-05-12,163594375.0
2010-05-11,212587809.0
2010-05-10,246076208.0
2010-05-07,419004292.0
2010-05-06,321464892.0
2010-05-05,220775786.0
2010-05-04,180954830.0
2010-05-03,113585031.0
2010-04-30,135615676.0
2010-04-29,139709745.0
2010-04-28,189599970.0
2010-04-27,177335424.0
2010-04-26,119767011.0
2010-04-23,199238354.0
2010-04-22,198355815.0
2010-04-21,245597800.0
2010-04-20,184580977.0
2010-04-19,141730491.0
2010-04-16,187635966.0
2010-04-15,94195919.9999999
2010-04-14,101018554.0
2010-04-13,76552524.9999999
2010-04-12,83303835.9999999
2010-04-09,83545643.9999999
2010-04-08,143246621.0
2010-04-07,157125031.0
2010-04-06,111754188.0
2010-04-05,171126319.0
2010-04-01,150785999.0
2010-03-31,107664557.0
2010-03-30,131827325.0
2010-03-29,135185785.0
2010-03-26,160218135.0
2010-03-25,135816674.0
2010-03-24,149570232.0
2010-03-23,150607177.0
2010-03-22,114104634.0
2010-03-19,139861148.0
2010-03-18,85527112.9999999
2010-03-17,112738997.0
2010-03-16,111726636.0
2010-03-15,123375091.0
2010-03-12,104080620.0
2010-03-11,101424638.0
2010-03-10,149054143.0
2010-03-09,230064660.0
2010-03-08,107472239.0
2010-03-05,224904603.0
2010-03-04,91509935.9999999
2010-03-03,93059693.9999999
2010-03-02,141636152.0
2010-03-01,137523183.0
2010-02-26,126865060.0
2010-02-25,166349071.0
2010-02-24,115141376.0
2010-02-23,143828223.0
2010-02-22,97706167.9999999
2010-02-19,103933466.0
2010-02-18,105706111.0
2010-02-17,109098710.0
2010-02-16,135987761.0
2010-02-12,163866906.0
2010-02-11,137585903.0
2010-02-10,92590217.9999999
2010-02-09,158221028.0
2010-02-08,119567119.0
2010-02-05,212576350.0
2010-02-04,189412762.0
2010-02-03,153831769.0
2010-02-02,174585313.0
2010-02-01,187468421.0
2010-01-29,311487785.0
2010-01-28,293375376.0
2010-01-27,430642030.0
2010-01-26,466777486.0
2010-01-25,266424802.0
2010-01-22,220441872.0
2010-01-21,152038565.0
2010-01-20,153037892.0
2010-01-19,182501620.0
2010-01-18,148584065.0
2010-01-15,148584065.0
2010-01-14,108288411.0
2010-01-13,151472335.0
2010-01-12,148614774.0
2010-01-11,115557365.0
2010-01-08,111969081.0
2010-01-07,119282324.0
2010-01-06,138039594.0
2010-01-05,150476004.0
2010-01-04,123432050.0
2009-12-31,88102678.9999999
2009-12-30,103020708.0
2009-12-29,111301071.0
2009-12-28,161141050.0
2009-12-24,125221985.0
2009-12-23,86380986.9999999
2009-12-22,87378542.9999999
2009-12-21,153093108.0
2009-12-18,152192516.0
2009-12-17,97209055.9999999
2009-12-16,88279673.9999999
2009-12-15,104928453.0
2009-12-14,123947124.0
2009-12-11,107443378.0
2009-12-10,122417155.0
2009-12-09,171195185.0
2009-12-08,172599280.0
2009-12-07,178689658.0
2009-12-04,206776668.0
2009-12-03,112179578.0
2009-12-02,178814706.0
2009-12-01,116440583.0
2009-11-30,106213926.0
2009-11-27,73814243.9999999
2009-11-25,71662310.9999999
2009-11-24,79609193.9999999
2009-11-23,118793731.0
2009-11-20,101722565.0
2009-11-19,135581523.0
2009-11-18,93579863.9999999
2009-11-17,99128063.9999999
2009-11-16,121301019.0
2009-11-13,85832760.9999999
2009-11-12,90978852.9999999
2009-11-11,111019510.0
2009-11-10,100298380.0
2009-11-09,132213683.0
2009-11-06,73807362.9999999
2009-11-05,96230798.9999999
2009-11-04,121935499.0
2009-11-03,130635414.0
2009-11-02,169897231.0
2009-10-30,179380894.0
2009-10-29,142471238.0
2009-10-28,203822906.0
2009-10-27,188473866.0
2009-10-26,120320697.0
2009-10-23,105196434.0
2009-10-22,197847825.0
2009-10-21,298431525.0
2009-10-20,285259814.0
2009-10-19,235557336.0
2009-10-16,107856189.0
2009-10-15,93388721.9999999
2009-10-14,93942638.9999999
2009-10-13,87004581.9999999
2009-10-12,72037755.9999999
2009-10-09,73348344.9999999
2009-10-08,109552296.0
2009-10-07,116416909.0
2009-10-06,151270875.0
2009-10-05,105783062.0
2009-10-02,138358668.0
2009-10-01,131177739.0
2009-09-30,134895635.0
2009-09-29,86346378.9999999
2009-09-28,84411998.9999999
2009-09-25,111371862.0
2009-09-24,137719491.0
2009-09-23,148509963.0
2009-09-22,89240990.9999999
2009-09-21,109428907.0
2009-09-18,150436860.0
2009-09-17,202642664.0
2009-09-16,188505499.0
2009-09-15,106617553.0
2009-09-14,80502610.9999999
2009-09-11,87240187.9999999
2009-09-10,122783346.0
2009-09-09,202822886.0
2009-09-08,78761626.9999999
2009-09-04,93656653.9999999
2009-09-03,73525710.9999999
2009-09-02,91100106.9999999
2009-09-01,117256335.0
2009-08-31,77885086.9999999
2009-08-28,113464428.0
2009-08-27,112294826.0
2009-08-26,75999468.9999999
2009-08-25,81088342.9999999
2009-08-24,101732176.0
2009-08-21,104018292.0
2009-08-20,85549729.9999999
2009-08-19,103317865.0
2009-08-18,107787547.0
2009-08-17,131095251.0
2009-08-14,76512274.9999999
2009-08-13,110040595.0
2009-08-12,111267639.0
2009-08-11,88872153.9999999
2009-08-10,75108788.9999999
2009-08-07,96870927.9999999
2009-08-06,85443630.9999999
2009-08-05,105795333.0
2009-08-04,98952370.9999999
2009-08-03,98559873.9999999
2009-07-31,105672952.0
2009-07-30,117400808.0
2009-07-29,95607049.9999999
2009-07-28,90888132.9999999
2009-07-27,108327807.0
2009-07-24,109589914.0
2009-07-23,131740378.0
2009-07-22,218525832.0
2009-07-21,218695309.0
2009-07-20,183881187.0
2009-07-17,150538451.0
2009-07-16,98392160.9999999
2009-07-15,121396114.0
2009-07-14,86875417.9999999
2009-07-13,120943494.0
2009-07-10,111318256.0
2009-07-09,85786434.9999999
2009-07-08,143982048.0
2009-07-07,115445092.0
2009-07-06,124671533.0
2009-07-03,92653847.9999999
2009-07-02,92653847.9999999
2009-07-01,103568150.0
2009-06-30,108562440.0
2009-06-29,141915494.0
2009-06-26,109867982.0
2009-06-25,147422191.0
2009-06-24,121381183.0
2009-06-23,176632470.0
2009-06-22,158728087.0
2009-06-19,180463626.0
2009-06-18,106920023.0
2009-06-17,142853172.0
2009-06-16,128701237.0
2009-06-15,134987111.0
2009-06-12,140771232.0
2009-06-11,131205851.0
2009-06-10,172199727.0
2009-06-09,169240876.0
2009-06-08,232912673.0
2009-06-05,158178874.0
2009-06-04,137657989.0
2009-06-03,141299592.0
2009-06-02,114055732.0
2009-06-01,113166984.0
2009-05-29,114163602.0
2009-05-28,121887528.0
2009-05-27,161740670.0
2009-05-26,159231429.0
2009-05-22,74517204.9999999
2009-05-21,102045258.0
2009-05-20,97193039.9999999
2009-05-19,93105508.9999999
2009-05-18,114771356.0
2009-05-15,91891239.9999999
2009-05-14,111976970.0
2009-05-13,148992221.0
2009-05-12,152369805.0
2009-05-11,101195717.0
2009-05-08,117006064.0
2009-05-07,132973925.0
2009-05-06,118410516.0
2009-05-05,99600311.9999999
2009-05-04,152395194.0
2009-05-01,99397234.9999999
2009-04-30,124622078.0
2009-04-29,114564555.0
2009-04-28,113964158.0
2009-04-27,120203433.0
2009-04-24,135236661.0
2009-04-23,236289193.0
2009-04-22,234691772.0
2009-04-21,117671008.0
2009-04-20,116663519.0
2009-04-17,124420674.0
2009-04-16,148395562.0
2009-04-15,103256790.0
2009-04-14,113688925.0
2009-04-13,97367052.9999999
2009-04-09,132734070.0
2009-04-08,113907367.0
2009-04-07,134196468.0
2009-04-06,164515624.0
2009-04-03,159086263.0
2009-04-02,203091462.0
2009-04-01,147398566.0
2009-03-31,142519909.0
2009-03-30,125715345.0
2009-03-27,123260683.0
2009-03-26,154062776.0
2009-03-25,161662886.0
2009-03-24,160153000.0
2009-03-23,166641097.0
2009-03-20,173926123.0
2009-03-19,125079465.0
2009-03-18,199050355.0
2009-03-17,197005102.0
2009-03-16,199386740.0
2009-03-13,150320072.0
2009-03-12,192203340.0
2009-03-11,211696254.0
2009-03-10,211126251.0
2009-03-09,174619354.0
2009-03-06,252786562.0
2009-03-05,176723638.0
2009-03-04,185381623.0
2009-03-03,181084918.0
2009-03-02,192742970.0
2009-02-27,176686048.0
2009-02-26,157513937.0
2009-02-25,208328001.0
2009-02-24,201773159.0
2009-02-23,196743015.0
2009-02-20,187575094.0
2009-02-19,230700547.0
2009-02-18,171142041.0
2009-02-17,169558382.0
2009-02-13,152266590.0
2009-02-12,204335663.0
2009-02-11,168776993.0
2009-02-10,212329642.0
2009-02-09,178749928.0
2009-02-06,171784417.0
2009-02-05,187353537.0
2009-02-04,202103258.0
2009-02-03,149860816.0
2009-02-02,139603352.0
2009-01-30,162955387.0
2009-01-29,148300005.0
2009-01-28,219701881.0
2009-01-27,154631463.0
2009-01-26,174853854.0
2009-01-23,190942374.0
2009-01-22,352381827.0
2009-01-21,275012619.0
2009-01-20,230207747.0
2009-01-19,262120509.0
2009-01-16,262120509.0
2009-01-15,460808390.0
2009-01-14,267996414.0
2009-01-13,199728781.0
2009-01-12,154530138.0
2009-01-09,137445749.0
2009-01-08,168365988.0
2009-01-07,189300706.0
2009-01-06,323043903.0
2009-01-05,297211453.0
2009-01-02,188749470.0
2008-12-31,152010341.0
2008-12-30,242057340.0
2008-12-29,171970575.0
2008-12-26,77301496.9999999
2008-12-24,67864957.9999999
2008-12-23,160419182.0
2008-12-22,211275512.0
2008-12-19,203740908.0
2008-12-18,214435473.0
2008-12-17,325029152.0
2008-12-16,281118306.0
2008-12-15,223012776.0
2008-12-12,260703436.0
2008-12-11,260820049.0
2008-12-10,234619959.0
2008-12-09,301029386.0
2008-12-08,296423162.0
2008-12-05,261100840.0
2008-12-04,272921397.0
2008-12-03,335054356.0
2008-12-02,287354109.0
2008-12-01,231040523.0
2008-11-28,75301358.9999999
2008-11-26,225125607.0
2008-11-25,308889210.0
2008-11-24,360673138.0
2008-11-21,392392448.0
2008-11-20,429184959.0
2008-11-19,293068307.0
2008-11-18,302588524.0
2008-11-17,290730979.0
2008-11-14,351319710.0
2008-11-13,463840426.0
2008-11-12,294732067.0
2008-11-11,306249097.0
2008-11-10,281471498.0
2008-11-07,273909153.0
2008-11-06,329909594.0
2008-11-05,314406141.0
2008-11-04,349991453.0
2008-11-03,264609660.0
2008-10-31,415042817.0
2008-10-30,409521910.0
2008-10-29,488329408.0
2008-10-28,408927400.0
2008-10-27,302347192.0
2008-10-24,397514551.0
2008-10-23,418857418.0
2008-10-22,562202081.0
2008-10-21,548414363.0
2008-10-20,387292038.0
2008-10-17,440787977.0
2008-10-16,495130125.0
2008-10-15,396043865.0
2008-10-14,495597172.0
2008-10-13,385120190.0
2008-10-10,555075367.0
2008-10-09,404547493.0
2008-10-08,552321070.0
2008-10-07,470441839.0
2008-10-06,526957473.0
2008-10-03,574981988.0
2008-10-02,402629654.0
2008-10-01,324348157.0
2008-09-30,406936404.0
2008-09-29,655513662.999999
2008-09-26,281612436.0
2008-09-25,251510980.0
2008-09-24,261841321.0
2008-09-23,320790365.0
2008-09-22,213484068.0
2008-09-19,357938336.0
2008-09-18,419063309.0
2008-09-17,300113240.0
2008-09-16,299959044.0
2008-09-15,230158509.0
2008-09-12,198326604.0
2008-09-11,242783254.0
2008-09-10,243331158.0
2008-09-09,311256092.0
2008-09-08,261557877.0
2008-09-05,196720713.0
2008-09-04,186052874.0
2008-09-03,183736819.0
2008-09-02,195357351.0
2008-08-29,149837128.0
2008-08-28,107846046.0
2008-08-27,119444822.0
2008-08-26,111444536.0
2008-08-25,121124150.0
2008-08-22,109868108.0
2008-08-21,135004555.0
2008-08-20,126782166.0
2008-08-19,154050652.0
2008-08-18,138003124.0
2008-08-15,177080281.0
2008-08-14,177825207.0
2008-08-13,210705502.0
2008-08-12,209105162.0
2008-08-11,222825442.0
2008-08-08,178556140.0
2008-08-07,168124705.0
2008-08-06,197865206.0
2008-08-05,172162683.0
2008-08-04,148173872.0
2008-08-01,136228365.0
2008-07-31,159379675.0
2008-07-30,181315827.0
2008-07-29,171060505.0
2008-07-28,195238645.0
2008-07-25,158408754.0
2008-07-24,209904240.0
2008-07-23,265441526.0
2008-07-22,469898023.0
2008-07-21,340117365.0
2008-07-18,217103047.0
2008-07-17,189381192.0
2008-07-16,187015969.0
2008-07-15,260010464.0
2008-07-14,221513530.0
2008-07-11,232502298.0
2008-07-10,210171829.0
2008-07-09,224025123.0
2008-07-08,222172923.0
2008-07-07,205097221.0
2008-07-03,130859225.0
2008-07-02,209662096.0
2008-07-01,277819892.0
2008-06-30,171084536.0
2008-06-27,260561805.0
2008-06-26,217402080.0
2008-06-25,161112469.0
2008-06-24,155518461.0
2008-06-23,161504168.0
2008-06-20,222091779.0
2008-06-19,198179401.0
2008-06-18,202866790.0
2008-06-17,225038933.0
2008-06-16,262932376.0
2008-06-13,336489167.0
2008-06-12,327082805.0
2008-06-11,240387315.0
2008-06-10,285234915.0
2008-06-09,472097745.0
2008-06-06,241605525.0
2008-06-05,188860714.0
2008-06-04,181867896.0
2008-06-03,189346969.0
2008-06-02,169960000.0
2008-05-30,152545575.0
2008-05-29,161796593.0
2008-05-28,185994487.0
2008-05-27,197476097.0
2008-05-23,227081708.0
2008-05-22,301741433.0
2008-05-21,289414055.0
2008-05-20,242462311.0
2008-05-19,236574877.0
2008-05-16,191441859.0
2008-05-15,218301846.0
2008-05-14,229205760.0
2008-05-13,205808967.0
2008-05-12,204841490.0
2008-05-09,168267715.0
2008-05-08,224771036.0
2008-05-07,289283225.0
2008-05-06,229717355.0
2008-05-05,213639223.0
2008-05-02,251519926.0
2008-05-01,225894067.0
2008-04-30,284880596.0
2008-04-29,230868855.0
2008-04-28,196803138.0
2008-04-25,248117975.0
2008-04-24,424313911.0
2008-04-23,376047707.0
2008-04-22,359892533.0
2008-04-21,259788130.0
2008-04-18,256690994.0
2008-04-17,176324953.0
2008-04-16,198942940.0
2008-04-15,174509181.0
2008-04-14,211325772.0
2008-04-11,302518622.0
2008-04-10,239122247.0
2008-04-09,218477875.0
2008-04-08,253810382.0
2008-04-07,289771916.0
2008-04-04,213695398.0
2008-04-03,262941028.0
2008-04-02,261241498.0
2008-04-01,258141219.0
2008-03-31,192015873.0
2008-03-28,178829581.0
2008-03-27,249956917.0
2008-03-26,295520631.0
2008-03-25,263172980.0
2008-03-24,266836549.0
2008-03-20,227196550.0
2008-03-19,252634200.0
2008-03-18,301279615.0
2008-03-17,268149518.0
2008-03-14,289213883.0
2008-03-13,316058785.0
2008-03-12,264906992.0
2008-03-11,291355414.0
2008-03-10,250173329.0
2008-03-07,307675865.0
2008-03-06,368424378.0
2008-03-05,305458580.0
2008-03-04,446345774.0
2008-03-03,398443262.0
2008-02-29,313869808.0
2008-02-28,404562928.0
2008-02-27,368783891.0
2008-02-26,376221573.0
2008-02-25,314193600.0
2008-02-22,382469059.0
2008-02-21,234528546.0
2008-02-20,241859492.0
2008-02-19,251261346.0
2008-02-15,225324722.0
2008-02-14,238565096.0
2008-02-13,242133283.0
2008-02-12,306494601.0
2008-02-11,300357519.0
2008-02-08,338992640.0
2008-02-07,521151925.0
2008-02-06,393317435.0
2008-02-05,285260437.0
2008-02-04,224808367.0
2008-02-01,252685874.0
2008-01-31,336417991.0
2008-01-30,310762333.0
2008-01-29,274995602.0
2008-01-28,368710818.0
2008-01-25,388684198.0
2008-01-24,501466091.0
2008-01-23,843264043.999999
2008-01-22,608744359.999999
2008-01-18,431085557.0
2008-01-17,439973891.0
2008-01-16,554343923.0
2008-01-15,587565453.999999
2008-01-14,275112418.0
2008-01-11,308070777.0
2008-01-10,370743450.0
2008-01-09,453884711.0
2008-01-08,380953888.0
2008-01-07,518047922.0
2008-01-04,363957328.0
2008-01-03,210516460.0
2008-01-02,269794140.0
