Date,AdjustedHighPrice
2014-12-26,106.347830507699
2014-12-24,104.666992460031
2014-12-23,105.242749139343
2014-12-22,105.391331508197
2014-12-19,105.159171556862
2014-12-18,104.61127407171
2014-12-17,102.001796218701
2014-12-16,102.29896095641
2014-12-15,103.636202276102
2014-12-12,103.886935023544
2014-12-11,105.679209847853
2014-12-10,106.654281643462
2014-12-09,106.143529750524
2014-12-08,106.466696402783
2014-12-05,107.796508604032
2014-12-04,108.836585186014
2014-12-03,108.047241351474
2014-12-02,107.490057468269
2014-12-01,110.740296786964
2014-11-28,110.879592757765
2014-11-26,110.601000816163
2014-11-25,111.204616689635
2014-11-24,110.2945496804
2014-11-21,109.18018191399
2014-11-20,108.520847652198
2014-11-19,107.480771070215
2014-11-18,107.434339079948
2014-11-17,108.910876370441
2014-11-14,106.041379371936
2014-11-13,105.354185915984
2014-11-12,103.478333509194
2014-11-11,101.91821863622
2014-11-10,101.528189917977
2014-11-07,101.518903519924
2014-11-06,101.026724423093
2014-11-05,101.062105889716
2014-11-04,101.237785671226
2014-11-03,101.986736318716
2014-10-31,99.8970715491759
2014-10-30,99.2590765531658
2014-10-29,99.2775691617458
2014-10-28,98.6950519914757
2014-10-27,97.5300176509355
2014-10-24,97.5392639552255
2014-10-23,97.1333511968945
2014-10-22,96.2632739632053
2014-10-21,95.2554267955951
2014-10-20,92.4260576828547
2014-10-17,91.5384124710146
2014-10-16,90.3548855218944
2014-10-15,91.6771070353646
2014-10-14,92.9438507230948
2014-10-13,94.108885063635
2014-10-10,94.340042670885
2014-10-09,94.663663321035
2014-10-08,93.4893826762049
2014-10-07,92.5739985514947
2014-10-06,93.0640526788648
2014-10-03,92.6572152901047
2014-10-02,92.6664615943947
2014-10-01,93.1010378960248
2014-09-30,93.8869737606749
2014-09-29,92.8652571366298
2014-09-26,93.1565157217648
2014-09-25,93.1195305046048
2014-09-24,95.0982396226651
2014-09-23,95.1814563612751
2014-09-22,94.441752018075
2014-09-19,94.635924408165
2014-09-18,94.635924408165
2014-09-17,94.127377672215
2014-09-16,93.6280772405549
2014-09-15,95.2831657084651
2014-09-12,94.487983539525
2014-09-11,93.7945107177749
2014-09-10,93.4893826762049
2014-09-09,95.3109046213352
2014-09-08,91.8250479040046
2014-09-05,91.8990183383246
2014-09-04,92.5462596386247
2014-09-03,95.4218602728152
2014-09-02,95.9211607044752
2014-09-01,95.9211607044752
2014-08-29,95.1444711441151
2014-08-28,95.0335154926351
2014-08-27,94.8393431025451
2014-08-26,93.8499885435149
2014-08-25,94.469490930945
2014-08-22,93.8222496306449
2014-08-21,93.3321955032748
2014-08-20,93.3321955032748
2014-08-19,93.0917915917348
2014-08-18,91.8805257297446
2014-08-15,90.7894618235244
2014-08-14,90.2161909575443
2014-08-13,89.9110629159743
2014-08-12,89.5781959615342
2014-08-11,88.8384916183341
2014-08-08,87.6734572777939
2014-08-07,88.7182896625641
2014-08-06,87.8467573238696
2014-08-05,88.0307681268103
2014-08-04,88.8588167400432
2014-08-01,88.8956189006313
2014-07-31,89.6592637328351
2014-07-30,90.8093312512142
2014-07-29,91.4901712220946
2014-07-28,91.3061604191539
2014-07-25,90.0180847985693
2014-07-24,89.5396567109236
2014-07-23,90.0548869591575
2014-07-22,87.3039254551947
2014-07-21,87.405131396812
2014-07-18,87.1659173529892
