Date,AdjustedOpenPrice
2015-04-15,117.852646047158
2015-04-14,118.402705861791
2015-04-13,119.679963397465
2015-04-10,117.423785852698
2015-04-09,117.330555375641
2015-04-08,117.330555375641
2015-04-07,118.999380914953
2015-04-06,116.043974792261
2015-04-02,116.566065463777
2015-04-01,116.370281461959
2015-03-31,117.554308520577
2015-03-30,115.652406788623
2015-03-27,116.137205269317
2015-03-26,114.449733634594
2015-03-25,117.973845667331
2015-03-24,118.617135959021
2015-03-23,118.514582434259
2015-03-20,119.568086824998
2015-03-19,120.03423921028
2015-03-18,118.402705861791
2015-03-17,117.377170614169
2015-03-16,115.493914977627
2015-03-13,115.978713458321
2015-03-12,114.03019648784
2015-03-11,116.305020128019
2015-03-10,117.852646047158
2015-03-09,119.297718441534
2015-03-06,119.707932540582
2015-03-05,119.875747399284
2015-03-04,120.360545879978
2015-03-03,120.230023212099
2015-03-02,120.500391595563
2015-02-27,121.199620173487
2015-02-26,120.06686987725
2015-02-25,122.654015615569
2015-02-24,123.940596198949
2015-02-23,121.218266268898
2015-02-20,119.913039590107
2015-02-19,119.782516922228
2015-02-18,118.985396343394
2015-02-17,118.859535199368
2015-02-13,118.663751197549
2015-02-12,117.52633937746
2015-02-11,114.4590566823
2015-02-10,112.03506427883
2015-02-09,110.524730550514
2015-02-06,111.895218563245
2015-02-05,111.895218563245
2015-02-04,110.043816932958
2015-02-03,110.043816932958
2015-02-02,109.625929020554
2015-01-30,109.950952952424
2015-01-29,108.019382157313
2015-01-28,109.231257103284
2015-01-27,104.397686916482
2015-01-26,105.623491459533
2015-01-23,104.286250139841
2015-01-22,102.391824936945
2015-01-21,101.175306791947
2015-01-20,100.144516608018
2015-01-16,99.3923183656917
2015-01-15,102.150378587556
2015-01-14,101.258884374428
2015-01-13,103.478333509194
2015-01-12,104.564842081443
2015-01-09,104.629846867817
2015-01-08,101.435325937443
2015-01-07,99.5501871325998
2015-01-06,98.9372848610744
2015-01-05,100.562404520422
2015-01-02,103.44118791698
2014-12-31,104.769142838619
2014-12-30,105.530627478998
2014-12-29,105.6699234498
2014-12-26,104.100522178773
2014-12-24,104.546269285337
2014-12-23,105.149885158809
2014-12-22,104.156240567093
2014-12-19,104.249104547627
2014-12-18,103.886935023544
2014-12-17,99.4758959481725
2014-12-16,98.7794160941664
2014-12-15,102.800426451295
2014-12-12,102.577552898013
2014-12-11,104.249104547627
2014-12-10,106.245680129111
2014-12-09,102.326820150571
2014-12-08,105.957801789456
2014-12-05,107.712931021551
2014-12-04,107.508630264376
2014-12-03,107.490057468269
2014-12-02,105.400617906251
2014-12-01,110.331695272614
2014-11-28,110.758869583071
2014-11-26,109.523778641967
2014-11-25,110.573141622002
2014-11-24,108.511561254144
2014-11-21,109.12446352567
2014-11-20,106.710000031782
2014-11-19,107.202179128613
2014-11-18,105.809219420601
2014-11-17,106.115670556364
2014-11-14,105.075593974381
2014-11-13,103.82193023717
2014-11-12,101.574621908244
2014-11-11,100.943146840612
2014-11-10,101.240311578321
2014-11-07,100.989578830879
2014-11-06,100.850282860078
2014-11-05,100.877179803916
2014-11-04,101.117583715456
2014-11-03,100.063505026396
2014-10-31,99.8693326363059
2014-10-30,98.8975460554267
2014-10-29,98.6118352528657
2014-10-28,97.4560472166155
2014-10-27,96.9475004806654
2014-10-24,97.2526285222355
2014-10-23,96.2355350503353
2014-10-22,95.0889933183751
2014-10-21,95.2554267955951
2014-10-20,90.9050406271494
2014-10-17,90.1514668275143
2014-10-16,88.348437490964
2014-10-15,90.5860431291444
2014-10-14,92.8236487673248
2014-10-13,93.6928013705849
2014-10-10,93.1010378960248
2014-10-09,93.8869737606749
2014-10-08,91.3165011680545
2014-10-07,91.9360035554846
2014-10-06,92.4168113785647
2014-10-03,91.9452498597746
2014-10-02,91.7880626868446
2014-10-01,93.0085748531248
2014-09-30,93.2119935475048
2014-09-29,91.2147918208645
2014-09-26,91.1038361693845
2014-09-25,92.9346044188048
2014-09-24,94.460244626655
2014-09-23,93.0178211574148
2014-09-22,94.127377672215
2014-09-19,94.580446582425
2014-09-18,94.247579627985
2014-09-17,93.6373235448449
2014-09-16,92.2781168142147
2014-09-15,95.0612544055051
2014-09-12,93.5818457191049
2014-09-11,92.8421413759048
2014-09-10,90.6230283463044
2014-09-09,91.6123829053346
2014-09-08,91.8158015997146
2014-09-05,91.3534863852145
2014-09-04,91.3997179066645
2014-09-03,95.3293972299152
2014-09-02,95.2924120127552
2014-09-01,95.2924120127552
2014-08-29,95.1074859269551
2014-08-28,93.9332052821249
2014-08-27,93.4061659375948
2014-08-26,93.7760181091949
2014-08-25,94.118131367925
2014-08-22,92.7311857244247
2014-08-21,92.9900822445448
2014-08-20,92.9900822445448
2014-08-19,91.9175109469046
2014-08-18,91.0668509522245
2014-08-15,90.5213189991144
2014-08-14,89.9942796545843
2014-08-13,88.9032157483641
2014-08-12,88.8015064011741
2014-08-11,88.089540970844
2014-08-08,87.1556642375539
2014-08-07,87.775166624984
2014-08-06,87.1751178931362
2014-08-05,87.7363508421052
2014-08-04,88.6656053969555
2014-08-01,87.3131259953417
2014-07-31,89.3924480685711
2014-07-30,90.5701172073913
2014-07-29,91.3889652804772
2014-07-28,89.9996837182753
2014-07-25,89.1072313240131
2014-07-24,89.2774413167332
2014-07-23,87.7915540829874
2014-07-22,87.110714112107
2014-07-21,87.395930856665
2014-07-18,86.1354568565215
2014-07-17,87.4327330172531
2014-07-16,89.2176378057775
2014-07-15,89.0612286232779
2014-07-14,88.1963778494568
2014-07-11,87.7547519223993
2014-07-10,86.2550638784329
2014-07-09,87.8191557034285
2014-07-08,88.509196214456
2014-07-07,86.6230854843142
2014-07-03,86.1998606375507
2014-07-02,86.3470692799032
2014-07-01,86.0802536156393
2014-06-30,84.7921779950547
2014-06-27,83.5961077759404
2014-06-26,83.200484549618
2014-06-25,83.0348748269714
2014-06-24,83.4949018343231
2014-06-23,84.028533162851
2014-06-20,84.5713650315259
2014-06-19,84.884183396525
2014-06-18,84.884183396525
2014-06-17,85.0129909585835
2014-06-16,84.2585466665268
2014-06-13,84.8105790753488
2014-06-12,86.5218795426969
2014-06-11,86.6046844040202
2014-06-10,87.0739119515188
2014-06-09,85.2890071629945
2014-06-06,85.4335870795908
2014-06-05,84.9407010002854
2014-06-04,83.7617174985871
2014-06-03,82.6037638029391
2014-06-02,83.3306064745547
2014-05-30,83.8537229000574
2014-05-29,82.5419887476662
2014-05-28,82.29094543794
2014-05-27,80.9502953022295
2014-05-23,79.81468577551
2014-05-22,79.7292521884304
2014-05-21,79.387517840112
2014-05-20,79.4545503468976
2014-05-19,78.550268686732
2014-05-16,77.3910006282059
2014-05-15,78.1651603634348
2014-05-14,77.8667999900953
2014-05-13,77.810282386335
2014-05-12,77.2122472767778
2014-05-09,76.8389682193839
2014-05-08,77.3173963070296
2014-05-07,77.7832872771384
2014-05-06,78.6354920041539
2014-05-05,77.1336772321588
2014-05-02,77.4944264724291
2014-05-01,77.3780979130666
2014-04-30,77.4617499108104
2014-04-29,77.6094479693269
2014-04-28,74.8384755440617
2014-04-25,73.7313936364204
2014-04-24,74.2882022464029
2014-04-23,69.1488326350148
2014-04-22,69.0508029501587
2014-04-21,68.6573771482696
2014-04-17,67.9672481668828
2014-04-16,67.738512235552
2014-04-15,67.9620199170238
2014-04-14,68.2012123480727
2014-04-11,67.8600690447735
2014-04-10,69.3658050041629
2014-04-09,68.3332256570122
2014-04-08,68.6299288365099
2014-04-07,69.0442676378349
2014-04-04,70.5813730963783
2014-04-03,70.7996525279912
2014-04-02,70.8924539629883
2014-04-01,70.3068899787813
2014-03-31,70.4807292865927
2014-03-28,70.2820557919511
2014-03-27,70.5500035972244
2014-03-26,71.510694508814
2014-03-25,70.743448842007
2014-03-24,70.3526371650474
2014-03-21,69.7553096186577
2014-03-20,69.2743106316306
2014-03-19,69.5697067486635
2014-03-18,68.7201161465775
2014-03-17,68.9148684538249
2014-03-14,69.0468817627644
2014-03-13,70.2467651054029
2014-03-12,69.8428828037958
2014-03-11,69.9409124886519
2014-03-10,69.0599523874119
2014-03-07,69.4559923142305
2014-03-06,69.6376739968304
2014-03-05,69.3854109411341
2014-03-04,69.427236940006
2014-03-03,68.3855081556021
2014-02-28,69.1540608848738
2014-02-27,67.5934283019649
2014-02-26,68.4390977166567
2014-02-25,69.1540608848738
2014-02-24,68.3645951561661
2014-02-21,69.6298316220419
2014-02-20,69.6350598719009
2014-02-19,71.1695512055148
2014-02-18,71.365610575227
2014-02-14,70.904217525171
2014-02-13,69.883401740203
2014-02-12,70.178797857236
2014-02-11,69.3540414419802
2014-02-10,67.7921017966066
2014-02-07,68.1306309749763
2014-02-06,66.7346882626257
2014-02-05,65.8334825519864
2014-02-04,65.732138305227
2014-02-03,65.2773884800243
2014-01-31,64.3276109879581
2014-01-30,65.2864834765283
2014-01-29,65.4839748291878
2014-01-28,66.1193252992567
2014-01-27,71.5594324938958
2014-01-24,71.980400903512
2014-01-23,71.4411975393431
2014-01-22,71.5750239164741
2014-01-21,70.2913301241877
2014-01-17,71.652981029366
2014-01-16,72.1103294249985
2014-01-15,71.9180352131985
2014-01-14,69.9080409858026
2014-01-13,68.8621163878364
2014-01-10,70.1393137540485
2014-01-09,71.0449155488093
2014-01-08,70.0067866621323
2014-01-07,70.7226928155228
2014-01-06,69.8352810137701
2014-01-03,71.8504723820255
2014-01-02,72.1986808196093
2013-12-31,72.0024887521647
2013-12-30,72.4299535878552
2013-12-27,73.2562989845092
2013-12-26,73.8123930564714
2013-12-24,74.0449651099322
2013-12-23,73.7838087817444
2013-12-20,70.8617163335133
2013-12-19,71.3788318490296
2013-12-18,71.4217082611201
2013-12-17,72.2155715274025
2013-12-16,72.1129279954282
2013-12-13,73.0743990544282
2013-12-12,73.0484133501309
2013-12-11,73.6551795454727
2013-12-10,73.2225175689228
2013-12-09,72.8899005539174
2013-12-06,73.5122581718376
2013-12-05,74.4321521039619
2013-12-04,73.4875717527552
2013-12-03,72.5001149894579
2013-12-02,72.5001149894579
2013-11-29,71.4217082611201
2013-11-27,69.6741696471269
2013-11-26,68.0916402554215
2013-11-25,67.6953582648877
2013-11-22,67.5108597643769
2013-11-21,67.251002721404
2013-11-20,67.4393990775594
2013-11-19,67.4368005071296
2013-11-18,68.1916852169661
2013-11-15,68.413862988708
2013-11-14,67.9604124487202
2013-11-13,67.3029741299986
2013-11-12,67.1730456085121
2013-11-11,67.5615318877567
2013-11-08,66.8599178717296
2013-11-07,67.5082611939472
2013-11-06,68.1020345371404
2013-11-05,67.7441927832758
2013-11-04,67.3217926795436
2013-11-01,67.7390258095298
2013-10-31,67.8165304157192
2013-10-30,67.1176972165782
2013-10-29,69.2736170120798
2013-10-28,68.3681048631004
2013-10-25,68.6303287807079
2013-10-24,67.8165304157192
2013-10-23,67.0414843538253
2013-10-22,67.9599139371696
2013-10-21,66.0752602633309
2013-10-18,65.3751353207533
2013-10-17,64.5871718244945
2013-10-16,64.6775938650488
2013-10-15,64.3146139593951
2013-10-14,63.2360081899261
2013-10-11,62.9066136136212
2013-10-10,63.496940364097
2013-10-09,62.603053906046
2013-10-08,63.2450503939815
2013-10-07,62.8368594680507
2013-10-04,62.4557951542862
2013-10-03,63.3613073032656
2013-10-02,62.742562197187
2013-10-01,61.8034647188588
2013-09-30,61.5954940255839
2013-09-27,62.4919639705079
2013-09-26,62.7787310134087
2013-09-25,63.1610870706097
2013-09-24,63.9413001062496
2013-09-23,64.0704744498986
2013-09-20,61.8099234360413
2013-09-19,60.82044796369
2013-09-18,59.8684330509969
2013-09-17,57.8055187829226
2013-09-16,59.5493724221839
2013-09-13,60.7119415150248
2013-09-12,60.5052625651865
2013-09-11,60.3334606881333
2013-09-10,65.4113041369751
2013-09-09,65.2330435427395
2013-09-06,64.4192451777508
2013-09-05,64.6582177135015
2013-09-04,64.5871718244945
2013-09-03,63.6829514189516
2013-08-30,63.5537770753026
2013-08-29,63.5227752328268
2013-08-28,62.7787310134087
2013-08-27,64.3288231371965
2013-08-26,64.6840525822313
2013-08-23,64.9436930129657
2013-08-22,65.231751799303
2013-08-21,64.9979462372983
2013-08-20,65.8052858851045
2013-08-19,65.1555389365501
2013-08-16,64.5871718244945
2013-08-15,64.1931900763651
2013-08-14,64.3171974462681
2013-08-13,60.8449910889833
2013-08-12,59.0145906394771
2013-08-09,59.2445209711723
2013-08-08,59.9394789400039
2013-08-07,59.498829605721
2013-08-06,60.0621852877421
2013-08-05,59.6207402886185
2013-08-02,58.7750651304136
2013-08-01,58.4260155962228
2013-07-31,58.3875174858341
2013-07-30,57.7471655830355
2013-07-29,56.5126595099049
2013-07-26,55.8607581739897
2013-07-25,56.5293420244066
2013-07-24,56.3265853096929
2013-07-23,54.6673167519403
2013-07-22,55.1228777248732
2013-07-19,55.6811003255092
2013-07-18,55.6053873750781
2013-07-17,55.0997788586399
2013-07-16,54.7224973768308
2013-07-15,54.5402729876576
2013-07-12,54.900871954965
2013-07-11,54.2810523777071
2013-07-10,53.8460237303149
2013-07-09,53.1094265515447
2013-07-08,53.9024876255517
2013-07-05,53.9397024655941
2013-07-04,54.019265227064
2013-07-03,54.019265227064
2013-07-02,52.6140841978768
2013-07-01,51.7029622520112
2013-06-28,50.2156519206614
2013-06-27,51.2037700873045
2013-06-26,51.7915079059051
2013-06-25,52.0648444896649
2013-06-24,52.2804339078415
2013-06-21,53.7561948060746
2013-06-20,53.8408906489298
2013-06-19,55.3192180878555
2013-06-18,55.3808150644774
2013-06-17,55.3538663872053
2013-06-14,55.8735908774526
2013-06-13,55.4744937997565
2013-06-12,56.3997317194314
2013-06-11,55.95058709823
2013-06-10,57.0785817326186
2013-06-07,55.9865186679261
2013-06-06,57.1196463836999
2013-06-05,57.1889429823995
2013-06-04,58.1578120938482
2013-06-03,57.8061960189649
2013-05-31,58.0615668178765
2013-05-30,57.1889429823995
2013-05-29,56.4895606436717
2013-05-28,57.7471655830355
2013-05-24,56.5344751057918
2013-05-23,55.9518703685763
2013-05-22,56.9502546979897
2013-05-21,56.194408464025
2013-05-20,55.4064804714032
2013-05-17,56.3355682021169
2013-05-16,54.2605200521665
2013-05-15,56.3548172573112
2013-05-14,58.2476410180885
2013-05-13,57.9435059460179
2013-05-10,58.7737818600673
2013-05-09,59.016319955516
2013-05-08,58.5555901564307
2013-05-07,59.3102907872025
2013-05-06,58.1323458837682
2013-05-03,57.5344496070251
2013-05-02,56.3475808785648
2013-05-01,56.6662889152083
2013-04-30,55.4692215295754
2013-04-29,53.6130659241639
2013-04-26,52.2438961987435
2013-04-25,52.4657169922474
2013-04-24,50.1773932891473
2013-04-23,51.5032187215841
2013-04-22,50.1009033603529
2013-04-19,49.4622124549194
2013-04-18,51.6307019362415
2013-04-17,53.5760957919132
2013-04-16,53.7354498102349
2013-04-15,54.4162101765054
2013-04-12,55.3468376435043
2013-04-11,55.263973553977
2013-04-10,54.6227329842504
2013-04-09,54.3562930656164
2013-04-08,54.1535947543112
2013-04-05,54.133197439966
2013-04-04,55.2703477147099
2013-04-03,55.0294044390074
2013-04-02,54.4735776231012
2013-04-01,56.3475808785648
2013-03-29,57.3674465958239
2013-03-28,57.3674465958239
2013-03-27,58.2343324554941
2013-03-26,59.3345125979874
2013-03-25,59.2541981727532
2013-03-22,57.9538693832479
2013-03-21,57.3954929030485
2013-03-20,58.3235707057543
2013-03-19,58.5785371350691
2013-03-18,56.2774651105032
2013-03-15,55.8223500341764
2013-03-14,55.1849339608894
2013-03-13,54.6176336556641
2013-03-12,55.5584597798356
2013-03-11,54.7795373382789
2013-03-08,54.8177823026762
2013-03-07,54.1115252934742
2013-03-06,55.4258772365919
2013-03-05,53.6921055172514
2013-03-04,54.5245709089642
2013-03-01,55.8376480199352
2013-02-28,56.6025473078796
2013-02-27,57.2361388847268
2013-02-26,56.6025473078796
2013-02-25,57.851882811522
2013-02-22,57.2718341848308
2013-02-21,56.8065204513314
2013-02-20,58.3235707057543
2013-02-19,58.7825102785209
2013-02-18,59.7985514993402
2013-02-15,59.7985514993402
2013-02-14,59.2185028726491
2013-02-13,59.5652572165172
2013-02-12,61.1294762603634
2013-02-11,60.7457517842446
2013-02-08,60.4206695868683
2013-02-07,59.0565991900343
2013-02-06,57.8525476141172
2013-02-05,56.3126013910665
2013-02-04,57.4862558787579
2013-02-01,58.2175719040256
2013-01-31,57.8969082049047
2013-01-30,57.9400013502411
2013-01-29,58.0958971407228
2013-01-28,55.4634129388492
2013-01-25,57.2644529248205
2013-01-24,58.3024907492473
2013-01-23,64.4888919959229
2013-01-22,63.9489602337668
2013-01-21,63.163144054103
2013-01-18,63.163144054103
2013-01-17,64.6942181589963
2013-01-16,62.7017939099133
2013-01-15,63.1238532451199
2013-01-14,63.7525061888509
2013-01-11,66.0516522370929
2013-01-10,66.9844920890809
2013-01-09,66.250641172911
2013-01-08,67.0313875707705
2013-01-07,66.1669897731403
2013-01-04,68.0808324042569
2013-01-03,69.4496734914132
2013-01-02,70.2164779893109
2012-12-31,64.6511250136599
2012-12-28,64.6688692499749
2012-12-27,65.0883936942793
2012-12-26,65.7373257652274
2012-12-24,65.9261751374369
2012-12-21,64.9806608309383
2012-12-20,67.1936205885075
2012-12-19,67.3482489335381
2012-12-18,66.5751072083851
2012-12-17,64.5028338958847
2012-12-14,65.2734407301356
2012-12-13,67.3203651336146
2012-12-12,69.4382664823536
2012-12-11,68.4040309942799
2012-12-10,66.5408861812062
2012-12-07,70.1493033804042
2012-12-06,67.0351899071237
2012-12-05,72.1049717114061
2012-12-04,73.7387088978361
2012-12-03,75.2482364300612
2012-11-30,74.348350159801
2012-11-29,74.8135026403439
2012-11-28,73.1620212175989
2012-11-27,74.7285837951222
2012-11-26,72.9921835271555
2012-11-23,71.9135874482944
2012-11-21,71.5156095766582
2012-11-20,72.4421122013909
2012-11-19,68.5206359757784
2012-11-16,66.556095526619
2012-11-15,68.1289953313976
2012-11-14,69.1391493559009
2012-11-13,68.3267168217646
2012-11-12,70.2646409164516
2012-11-09,68.4433218032631
2012-11-08,71.0593292142728
2012-11-07,72.7450316641967
2012-11-06,74.4708300903445
2012-11-05,73.5926988282881
2012-11-02,75.2076528734493
2012-11-01,75.4801763685703
2012-10-31,75.0057836178042
2012-10-30,76.8907377923908
2012-10-26,76.8907377923908
2012-10-25,78.2243365624966
2012-10-24,78.4060188925772
2012-10-23,79.6311129377738
2012-10-22,77.2679809638777
2012-10-19,79.6689634232072
2012-10-18,80.747702258061
2012-10-17,81.9198056236507
2012-10-16,80.1963468535802
2012-10-15,79.7762064652687
2012-10-12,79.4759259474965
2012-10-11,81.599338180314
2012-10-10,80.7174218697142
2012-10-09,80.5761133907626
2012-10-08,81.6308802515085
2012-10-05,83.9019093775165
2012-10-04,84.6904611573804
2012-10-03,83.9195729373855
2012-10-02,83.5435914487464
2012-10-01,84.7220032285749
2012-09-28,85.636723293217
2012-09-27,83.812329895324
2012-09-26,84.3599002512615
2012-09-25,86.8037799274156
2012-09-24,86.6662564970073
2012-09-21,88.6407901537865
2012-09-20,88.2130796683883
2012-09-19,88.3745750729044
2012-09-18,88.3051825162764
2012-09-17,88.2332665939528
2012-09-14,87.0523314484287
2012-09-13,85.4613493773753
2012-09-12,84.1353207043562
2012-09-11,83.9359748144066
2012-09-10,85.85120937734
2012-09-07,85.5484054938723
2012-09-06,84.9528911897191
2012-09-05,85.21405953921
2012-09-04,84.0015823224913
2012-08-31,84.1883113839631
2012-08-30,84.6134985036657
2012-08-29,85.1951342964933
2012-08-28,85.1383585683431
2012-08-27,85.793171966342
2012-08-24,83.2420492481264
2012-08-23,84.0444795393159
2012-08-22,82.5796657530408
2012-08-21,84.6387321606213
2012-08-20,82.010646788691
2012-08-17,80.747702258061
2012-08-16,79.6285895720782
2012-08-15,79.6500381804905
2012-08-14,79.7383559798352
2012-08-13,78.6381685365692
2012-08-10,78.0615794751327
2012-08-09,77.9530747502234
2012-08-08,77.7705676427628
2012-08-07,78.2039873315885
2012-08-06,77.5268475858579
2012-08-03,77.1361417214383
2012-08-02,75.7542238730086
2012-08-01,77.3660425998589
2012-07-31,75.7592490288211
2012-07-30,74.2466771292671
2012-07-27,72.2642531612471
2012-07-26,72.8421460796813
2012-07-25,72.2227956257942
2012-07-24,76.3195539019116
2012-07-23,74.7491927105143
2012-07-20,77.1311165656258
2012-07-19,76.7944311261902
2012-07-18,76.2265885193809
2012-07-17,76.7466921459717
2012-07-16,76.0306074426945
2012-07-13,75.7529675840555
2012-07-12,75.4187947225261
2012-07-11,76.1474423153345
2012-07-10,77.6386573026854
2012-07-09,76.0507080659444
2012-07-06,76.2881466780837
2012-07-05,75.4074881219481
2012-07-03,74.7491927105143
2012-07-02,73.4589839556622
2012-06-29,72.6135014902139
2012-06-28,71.8408837840464
2012-06-27,72.2366148042785
2012-06-26,71.7755567584843
2012-06-25,72.5255612634956
2012-06-22,72.731592651807
2012-06-21,73.5858691399271
2012-06-20,73.8710467322849
2012-06-19,73.2944101028038
2012-06-18,71.7290740672189
2012-06-15,71.7340992230314
2012-06-14,71.7642501579062
2012-06-13,72.1738003566226
2012-06-12,72.2001824246381
2012-06-11,73.8245640410195
2012-06-08,71.7491746904688
2012-06-07,72.5243049745425
2012-06-06,71.3433933586117
2012-06-05,70.4752976920072
2012-06-04,70.5406247175694
2012-06-01,71.4828414324078
2012-05-31,72.9903881761493
2012-05-30,71.5079672114701
2012-05-29,71.7215363335002
2012-05-25,70.931330581989
2012-05-24,72.3622436995903
2012-05-23,70.0167522241192
2012-05-22,71.5959074381884
2012-05-21,67.1813080569321
2012-05-18,67.0720109180109
2012-05-17,68.5066929024715
2012-05-16,69.6046894474965
2012-05-15,70.5318306948975
2012-05-14,70.6901231029904
2012-05-11,71.0029390523167
2012-05-10,72.2604842943878
2012-05-09,70.8182645762084
2012-05-08,71.6009325940009
2012-05-07,70.5406247175694
2012-05-04,72.4928977507146
2012-05-03,74.212757327533
2012-05-02,72.9250611505871
2012-05-01,73.4803408678652
2012-04-30,75.118541662731
2012-04-27,76.0054816636322
2012-04-26,77.1989561690942
2012-04-25,77.3861432231087
2012-04-24,70.717761459959
2012-04-23,71.708973443969
2012-04-20,74.3496928234228
2012-04-19,75.3974378103231
2012-04-18,77.1210662540009
2012-04-17,72.7341052297132
2012-04-16,76.6336261401911
2012-04-13,78.4049935640873
2012-04-12,78.5469542157897
2012-04-11,79.8999774182976
2012-04-10,80.4024929995448
2012-04-09,78.667557955289
2012-04-05,78.7806239610696
2012-04-04,78.4816271902275
2012-04-03,78.8070060290851
2012-04-02,75.619800955025
2012-03-30,76.4954343553482
2012-03-29,76.9476983784706
2012-03-28,77.7203160846381
2012-03-27,76.185130983928
2012-03-26,75.3760808981201
2012-03-23,75.438895345776
2012-03-22,75.1336171301684
2012-03-21,75.7466861392899
2012-03-20,75.2919095382612
2012-03-19,75.1964315778243
2012-03-16,73.4363707545061
2012-03-15,75.3773371870732
2012-03-14,72.6273206686982
2012-03-13,70.0431342921347
2012-03-12,68.970263526172
2012-03-09,68.3923706077378
2012-03-08,67.1938709464633
2012-03-07,67.4325658475557
2012-03-06,65.7855710300182
2012-03-05,68.55443188269
2012-03-02,68.3999083414565
2012-03-01,68.8659915430632
2012-02-29,68.0343282560992
2012-02-28,66.3295441467182
2012-02-27,65.4915994149886
2012-02-24,65.2968746272553
2012-02-23,64.7089313971961
2012-02-22,64.4551610286663
2012-02-21,63.7139505463268
2012-02-17,63.2290230104233
2012-02-16,61.7227325556349
2012-02-15,64.6322977710559
2012-02-14,63.4049034638598
2012-02-13,62.7817841431133
2012-02-10,61.7051445102913
2012-02-09,60.4212172002048
2012-02-08,59.1284958674465
2012-02-07,58.4752256118252
2012-02-06,57.5857730330177
2012-02-03,57.450093826081
2012-02-02,57.2880325511288
2012-02-01,57.599592211502
2012-01-31,57.2666756389258
2012-01-30,56.0091303968548
2012-01-27,55.8219433428402
2012-01-26,56.3382781025716
2012-01-25,57.0681819843331
2012-01-24,53.3922805075102
2012-01-23,53.1372538500273
2012-01-20,53.7050964568366
2012-01-19,54.0241938509285
2012-01-18,53.6422820091807
2012-01-17,53.2917773912608
2012-01-13,52.7050904501547
2012-01-12,53.0669016686527
2012-01-11,53.0643890907464
2012-01-10,53.517909402822
2012-01-09,53.4576075330723
2012-01-06,52.7352413850296
2012-01-05,52.1297101096267
2012-01-04,51.5329728568957
2012-01-03,51.4450326301775
2011-12-30,50.6925155472599
2011-12-29,50.6598520344788
2011-12-28,51.1183975023668
2011-12-27,50.6485454339007
2011-12-23,50.2126131671688
2011-12-22,49.8746714387801
2011-12-21,49.8143695690305
2011-12-20,48.6811969333181
2011-12-19,48.0492835898998
2011-12-16,47.8620965358853
2011-12-15,48.157324439868
2011-12-14,48.5806938170687
2011-12-13,49.372155857533
2011-12-12,49.2038131378152
2011-12-09,49.3344671889394
2011-12-08,49.1811999366591
2011-12-07,48.9575805030041
2011-12-06,49.3143665656895
2011-12-05,49.4073319482203
2011-12-02,48.9952691715976
2011-12-01,48.0467710119936
2011-11-30,47.8671216916977
2011-11-29,47.2163640139827
2011-11-28,46.7929946367819
2011-11-25,46.2565592538006
2011-11-23,47.0731470733272
2011-11-22,46.6573154298452
2011-11-21,46.5115859112835
2011-11-18,47.5995321446836
2011-11-17,48.2188825985707
2011-11-16,48.924916990223
2011-11-15,47.8394833347291
2011-11-14,48.2879784909922
2011-11-11,48.5869752618343
2011-11-10,49.8884906172644
2011-11-09,49.8746714387801
2011-11-08,50.5291979833545
2011-11-07,50.2402515241374
2011-11-04,50.5028159153391
2011-11-03,50.1347232520755
2011-11-02,50.2515581247155
2011-11-01,49.8746714387801
2011-10-31,50.5166350938234
2011-10-28,50.6284448106509
2011-10-27,51.2189006186163
2011-10-26,50.5028159153391
2011-10-25,50.8834714681338
2011-10-24,49.7716557446245
2011-10-21,50.0392452916386
2011-10-20,50.2515581247155
2011-10-19,50.4337200229176
2011-10-18,52.963885974497
2011-10-17,52.9437853512471
2011-10-14,52.3872493450159
2011-10-13,50.8847277570869
2011-10-12,51.1824682389759
2011-10-11,49.319391721502
2011-10-10,47.6359645243241
2011-10-07,47.2075699913108
2011-10-06,46.8733971297815
2011-10-05,46.2138454293946
2011-10-04,47.0982728523896
2011-10-03,47.784206620792
2011-09-30,48.6334579530997
2011-09-29,50.4927656037141
2011-09-28,50.2603521473873
2011-09-27,51.3771930267091
2011-09-26,50.2515581247155
2011-09-23,50.2829653485434
2011-09-22,50.3771870200273
2011-09-21,52.7277036513108
2011-09-20,52.1799616677514
2011-09-19,49.8621085492489
2011-09-16,49.7490425434683
2011-09-15,49.1925065372371
2011-09-14,48.6208950635685
2011-09-13,48.0078260544469
2011-09-12,46.8620905292034
2011-09-09,48.2352143549613
2011-09-08,48.040489567228
2011-09-07,48.4387331653664
2011-09-06,46.1158548910514
2011-09-02,47.1032980082021
2011-09-01,48.4902410124442
2011-08-31,49.1033100215657
2011-08-30,48.775418604802
2011-08-29,48.765368293177
2011-08-26,46.6296770728766
2011-08-25,45.8545467888029
2011-08-24,46.9173672431406
2011-08-23,45.2640909808375
2011-08-22,45.8093203864906
2011-08-19,45.4437403011333
2011-08-18,46.5706314920801
2011-08-17,48.0354644114155
2011-08-16,47.9274235614474
2011-08-15,47.7264173289485
2011-08-12,47.539230274934
2011-08-11,46.5505308688302
2011-08-10,46.6271644949704
2011-08-09,45.451278034852
2011-08-08,45.3520312075557
2011-08-05,47.7276736179017
2011-08-04,48.9387361687073
2011-08-03,49.1296920895812
2011-08-02,49.980199710842
2011-08-01,50.0003003340919
2011-07-29,48.6837095112244
2011-07-28,49.2000442709558
2011-07-27,50.2917593712153
2011-07-26,50.2515581247155
2011-07-25,49.0178823727537
2011-07-22,48.7842126274738
2011-07-21,48.6208950635685
