date,marketcap
2011-05-09,286099575383.0
2011-05-06,285325888384.0
2011-05-05,285399964799.0
2011-05-04,287721025796.0
2011-05-03,286593418149.0
2011-05-02,285013121299.0
2011-04-29,288181945710.0
2011-04-28,285399964799.0
2011-04-27,288198407136.0
2011-04-26,288420636380.0
2011-04-25,290551567913.0
2011-04-22,288647804052.0
2011-04-21,288647804052.0
2011-04-20,281827835463.0
2011-04-19,278082861159.0
2011-04-18,273136202793.0
2011-04-15,269522919894.0
2011-04-14,273605353420.0
2011-04-13,276658947853.0
2011-04-12,273588891995.0
2011-04-11,272271977954.0
2011-04-08,275778261588.0
2011-04-07,278263936840.0
2011-04-06,278231013989.0
2011-04-05,278930624573.0
2011-04-04,280823688507.0
2011-04-01,283597438706.0
2011-03-31,286846512566.0
2011-03-30,286947338797.0
2011-03-29,288865094869.0
2011-03-28,288437097806.0
2011-03-25,288479961455.0
2011-03-24,283088502882.0
2011-03-23,278345332326.0
2011-03-22,279994773990.0
2011-03-21,278435600278.0
2011-03-18,271353669154.0
2011-03-17,274611521595.0
2011-03-16,270812061443.0
2011-03-15,283465987044.0
2011-03-14,290137609297.0
2011-03-11,288849239440.0
2011-03-10,284483553046.0
2011-03-09,289243135956.0
2011-03-08,291942968332.0
2011-03-07,291614721234.0
2011-03-04,295422387563.0
2011-03-03,295061315756.0
2011-03-02,288955919746.0
2011-03-01,286649983888.0
2011-02-28,289850393086.0
2011-02-25,285706273483.0
2011-02-24,281373411799.0
2011-02-23,281160051186.0
2011-02-22,277869374035.0
2011-02-18,287675756067.0
2011-02-17,294027337399.0
2011-02-16,297990921099.0
2011-02-15,295340325789.0
2011-02-14,294749481014.0
2011-02-11,292837441672.0
2011-02-10,290941814685.0
2011-02-09,293912450915.0
2011-02-08,291483422395.0
2011-02-07,288758971488.0
2011-02-04,284344048029.0
2011-02-03,281832957735.0
2011-02-02,282555101349.0
2011-02-01,283137739947.0
2011-01-31,278452012633.0
2011-01-28,275809623500.0
2011-01-27,281644215654.0
2011-01-26,282169411010.0
2011-01-25,280158897539.0
2011-01-24,276917457453.0
2011-01-21,268112229068.0
2011-01-20,273003110818.0
2011-01-19,278058116116.0
2011-01-18,279543434231.0
2011-01-14,285968871161.0
2011-01-13,283671141480.0
2011-01-12,282637163123.0
2011-01-11,280355845797.0
2011-01-10,281024649258.0
2011-01-07,275826035855.0
2011-01-06,273864759448.0
2011-01-05,274086326239.0
2011-01-04,271862452155.0
2011-01-03,270450989636.0
2010-12-31,264698459256.0
2010-12-30,265601138774.0
2010-12-29,266938745695.0
2010-12-28,267086456889.0
2010-12-27,266438168872.0
2010-12-23,263149523159.0
2010-12-22,264418105532.0
2010-12-21,263641505425.0
2010-12-20,262019183736.0
2010-12-17,260718073609.0
2010-12-16,261238517660.0
2010-12-15,260514775152.0
2010-12-14,260457851584.0
2010-12-13,261580059068.0
2010-12-10,260677413917.0
2010-12-09,260024825869.0
2010-12-08,261043351141.0
2010-12-07,258766408419.0
2010-12-06,260344004447.0
2010-12-03,258140249170.0
2010-12-02,258717616789.0
2010-12-01,257294527588.0
2010-11-30,253025259984.0
2010-11-29,257676728687.0
2010-11-26,256156056227.0
2010-11-24,255989351492.0
2010-11-23,251057330917.0
2010-11-22,254822418347.0
2010-11-19,249430943258.0
2010-11-18,250813372768.0
2010-11-17,244364745702.0
2010-11-16,245251126976.0
2010-11-15,249678967376.0
2010-11-12,250488095236.0
2010-11-11,257501892014.0
2010-11-10,258620033529.0
2010-11-09,257034305562.0
2010-11-08,259099817889.0
2010-11-05,257888159083.0
2010-11-04,258815200048.0
2010-11-03,254367029802.0
2010-11-02,251569643029.0
2010-11-01,247357298994.0
2010-10-29,244755078740.0
2010-10-28,248219284453.0
2010-10-27,250325456471.0
2010-10-26,250504359113.0
2010-10-25,251146782238.0
2010-10-22,250032706692.0
2010-10-21,251699754042.0
2010-10-20,252521079810.0
2010-10-19,251675358227.0
2010-10-18,258595637715.0
2010-10-15,255944625831.0
2010-10-14,245836626533.0
2010-10-13,244071995923.0
2010-10-12,242770885797.0
2010-10-11,240184929419.0
2010-10-08,239135909380.0
2010-10-07,235191919308.0
2010-10-06,235167523493.0
2010-10-05,234964225035.0
2010-10-04,226588328594.0
2010-10-01,229743520651.0
2010-09-30,230743749061.0
2010-09-29,233687510723.0
2010-09-28,233272781870.0
2010-09-27,236772768112.0
2010-09-24,238393790319.0
2010-09-23,235621010875.0
2010-09-22,234666848537.0
2010-09-21,231421065540.0
2010-09-20,230980682923.0
2010-09-17,224570669267.0
2010-09-16,225549297306.0
2010-09-15,220370723933.0
2010-09-14,218609193462.0
2010-09-13,217777359629.0
2010-09-10,214817009811.0
2010-09-09,214539731866.0
2010-09-08,214417403362.0
2010-09-07,210250078962.0
2010-09-03,211032981393.0
2010-09-02,205650527178.0
2010-09-01,204149964185.0
2010-08-31,198253730249.0
2010-08-30,197764416230.0
2010-08-27,197046755668.0
2010-08-26,195953954358.0
2010-08-25,198082470343.0
2010-08-24,195668521180.0
2010-08-23,200455643337.0
2010-08-20,203587253062.0
2010-08-19,203782978670.0
2010-08-18,206384498207.0
2010-08-17,205487422505.0
2010-08-16,201956206331.0
2010-08-13,203146870445.0
2010-08-12,205340628299.0
2010-08-11,204035790914.0
2010-08-10,211554916347.0
2010-08-09,213463241023.0
2010-08-06,212110287759.0
2010-08-05,213422464855.0
2010-08-04,214466334764.0
2010-08-03,213610035229.0
2010-08-02,213544793360.0
2010-07-30,209793385877.0
2010-07-29,210494735972.0
2010-07-28,212818977564.0
2010-07-27,215363410466.0
2010-07-26,211448898310.0
2010-07-23,211987143731.0
2010-07-22,211240124328.0
2010-07-21,207338660546.0
2010-07-20,205422180636.0
2010-07-19,200276228197.0
2010-07-16,203799289138.0
2010-07-15,205063350355.0
2010-07-14,206104773693.0
2010-07-13,205347152486.0
2010-07-12,209821929195.0
2010-07-09,211726176254.0
2010-07-08,210478425504.0
2010-07-07,210947351440.0
2010-07-06,202763574463.0
2010-07-02,201385339975.0
2010-07-01,202641245958.0
2010-06-30,205128592224.0
2010-06-29,208912620642.0
2010-06-28,218804919070.0
2010-06-25,216448654176.0
2010-06-24,218315290488.0
2010-06-23,219914105069.0
2010-06-22,222251458365.0
2010-06-21,219264840265.0
2010-06-18,222433252510.0
2010-06-17,220644527974.0
2010-06-16,216895023729.0
2010-06-15,210759471327.0
2010-06-14,206368818087.0
2010-06-11,205743900713.0
2010-06-10,203309157696.0
2010-06-09,197376500546.0
2010-06-08,202351492110.0
2010-06-07,203658137528.0
2010-06-04,207736332081.0
2010-06-03,213543194176.0
2010-06-02,214216806410.0
2010-06-01,211684673673.0
2010-05-28,208478928701.0
2010-05-27,205614047752.0
2010-05-26,198114227680.0
2010-05-25,199015894177.0
2010-05-24,200265728925.0
2010-05-21,196662309261.0
2010-05-20,192961499875.0
2010-05-19,201548026914.0
2010-05-18,204810582556.0
2010-05-17,206320123227.0
2010-05-14,205995490824.0
2010-05-13,209680068589.0
2010-05-12,212707265740.0
2010-05-11,208186759539.0
2010-05-10,206133459595.0
2010-05-07,191419495965.0
2010-05-06,199851822612.0
2010-05-05,207752563701.0
2010-05-04,209939774511.0
2010-05-03,216164600824.0
2010-04-30,211895684735.0
2010-04-29,218023121326.0
2010-04-28,212309591047.0
2010-04-27,212666686690.0
2010-04-26,218721080991.0
2010-04-23,219800483728.0
2010-04-22,216261584754.0
2010-04-21,210378028254.0
2010-04-20,198504598143.0
2010-04-19,200517319037.0
2010-04-16,200785140769.0
2010-04-15,202018743897.0
2010-04-14,199397337249.0
2010-04-13,196751583171.0
2010-04-12,196637961831.0
2010-04-09,196232171328.0
2010-04-08,194738862278.0
2010-04-07,195266389931.0
2010-04-06,194406114065.0
2010-04-05,193553954010.0
2010-04-01,191508769876.0
2010-03-31,190721536300.0
2010-03-30,191407322250.0
2010-03-29,188603309876.0
2010-03-26,186765602099.0
2010-03-25,183327950263.0
2010-03-24,185528047438.0
2010-03-23,184711099590.0
2010-03-22,181791117677.0
2010-03-19,179768888652.0
2010-03-18,181710231752.0
2010-03-17,181281536346.0
2010-03-16,181548459901.0
2010-03-15,181055055755.0
2010-03-12,183287507300.0
2010-03-11,182397762119.0
2010-03-10,181863915010.0
2010-03-09,180391791165.0
2010-03-08,177204885698.0
2010-03-05,177099733995.0
2010-03-04,170434733730.0
2010-03-03,169318507957.0
2010-03-02,168930255515.0
2010-03-01,169043495810.0
2010-02-26,165508780864.0
2010-02-25,163389569614.0
2010-02-24,162302462775.0
2010-02-23,159392996033.0
2010-02-22,162108336553.0
2010-02-19,163122646060.0
2010-02-18,164140191003.0
2010-02-17,163834442205.0
2010-02-16,164521972572.0
2010-02-12,162079217620.0
2010-02-11,160696068293.0
2010-02-10,157821382499.0
2010-02-09,158690097340.0
2010-02-08,157015758681.0
2010-02-05,158099630083.0
2010-02-04,155341420022.0
2010-02-03,161149029476.0
2010-02-02,158423173785.0
2010-02-01,157509162827.0
2010-01-29,155351935192.0
2010-01-28,161197561032.0
2010-01-27,168148897474.0
2010-01-26,166576475081.0
2010-01-25,164259093314.0
2010-01-22,159951917778.0
2010-01-21,168300963014.0
2010-01-20,171255725874.0
2010-01-19,173937094306.0
2010-01-18,166568386488.0
2010-01-15,166568386488.0
2010-01-14,169399393883.0
2010-01-13,170386202174.0
2010-01-12,168016244556.0
2010-01-11,169949418176.0
2010-01-08,171461984984.0
2010-01-07,170329582027.0
2010-01-06,170645037136.0
2010-01-05,173403247198.0
2010-01-04,173103969273.0
2009-12-31,170452528633.0
2009-12-30,171186972837.0
2009-12-29,169132470328.0
2009-12-28,171162707060.0
2009-12-24,166734955839.0
2009-12-23,161199457401.0
2009-12-22,159811594680.0
2009-12-21,158112659281.0
2009-12-18,155879316971.0
2009-12-17,153031805527.0
2009-12-16,155560268070.0
2009-12-15,154874312932.0
2009-12-14,157115631464.0
2009-12-11,155273124059.0
2009-12-10,156676939225.0
2009-12-09,157769681712.0
2009-12-08,151444537243.0
2009-12-07,150710724770.0
2009-12-04,154196334017.0
2009-12-03,156716820337.0
2009-12-02,156517414774.0
2009-12-01,157107655242.0
2009-11-30,159452664666.0
2009-11-27,159995047799.0
2009-11-25,162866487911.0
2009-11-24,163065893474.0
2009-11-23,164214469519.0
2009-11-20,159460640889.0
2009-11-19,159931238018.0
2009-11-18,164278279299.0
2009-11-17,165107806443.0
2009-11-16,164812686209.0
2009-11-13,163073869697.0
2009-11-12,161111718953.0
2009-11-11,162116722993.0
2009-11-10,161901364984.0
2009-11-09,160688979159.0
2009-11-06,155009908715.0
2009-11-05,154762725579.0
2009-11-04,152194302161.0
2009-11-03,150551200319.0
2009-11-02,150997868781.0
2009-10-30,150351794756.0
2009-10-29,156613129444.0
2009-10-28,153462521544.0
2009-10-27,157426704143.0
2009-10-26,161502553857.0
2009-10-23,162667082347.0
2009-10-22,163672086387.0
2009-10-21,163448752156.0
2009-10-20,158535399075.0
2009-10-19,151436561020.0
2009-10-16,149992864742.0
2009-10-15,151994896598.0
2009-10-14,152577160843.0
2009-10-13,151564180581.0
2009-10-12,152194302161.0
2009-10-09,151923110595.0
2009-10-08,150965963891.0
2009-10-07,151747633699.0
2009-10-06,151556204358.0
2009-10-05,148376882056.0
2009-10-02,147480354644.0
2009-10-01,144257880978.0
2009-09-30,147839284658.0
2009-09-29,147863213325.0
2009-09-28,148478897943.0
2009-09-25,144681977849.0
2009-09-24,145832325317.0
2009-09-23,147165141695.0
2009-09-22,146355931751.0
2009-09-21,145990993934.0
2009-09-18,146784337016.0
2009-09-17,146411465767.0
2009-09-16,144285306308.0
2009-09-15,138961974228.0
2009-09-14,137819560190.0
2009-09-11,136581944982.0
2009-09-10,136899282215.0
2009-09-09,135772735039.0
2009-09-08,137192819155.0
2009-09-04,135114260281.0
2009-09-03,132131290293.0
2009-09-02,131044410271.0
2009-09-01,131138024754.0
2009-08-31,133448239809.0
2009-08-28,134907991079.0
2009-08-27,134431985230.0
2009-08-26,132813565343.0
2009-08-25,134392318076.0
2009-08-24,134122581428.0
2009-08-21,134249516321.0
2009-08-20,131956754815.0
2009-08-19,130584271283.0
2009-08-18,130108265434.0
2009-08-17,126609622443.0
2009-08-14,132313759202.0
2009-08-13,133614841856.0
2009-08-12,131147544871.0
2009-08-11,129180054028.0
2009-08-10,130679472453.0
2009-08-07,131306213488.0
2009-08-06,130036864556.0
2009-08-05,130988876255.0
2009-08-04,131337947211.0
2009-08-03,132036089123.0
2009-07-31,129624326154.0
2009-07-30,129148320305.0
2009-07-29,126958693399.0
2009-07-28,126934893106.0
2009-07-27,127014227414.0
2009-07-24,126923786303.0
2009-07-23,125205405188.0
2009-07-22,124348594659.0
2009-07-21,120199410341.0
2009-07-20,121309297312.0
2009-07-17,120389812680.0
2009-07-16,117033971444.0
2009-07-15,116526231871.0
2009-07-14,112868920264.0
2009-07-13,112924454280.0
2009-07-10,109893883707.0
2009-07-09,108180262650.0
2009-07-08,108862537700.0
2009-07-07,107418653291.0
2009-07-06,109965284584.0
2009-07-03,111083898330.0
2009-07-02,111083898330.0
2009-07-01,113313192390.0
2009-06-30,112995855157.0
2009-06-29,112630917339.0
2009-06-26,113003788588.0
2009-06-25,110956963436.0
2009-06-24,108069194618.0
2009-06-23,106315906407.0
2009-06-22,108981539162.0
2009-06-19,110655493065.0
2009-06-18,107799457970.0
2009-06-17,107561455046.0
2009-06-16,108172329219.0
2009-06-15,107966060018.0
2009-06-12,108664201930.0
2009-06-11,111028364314.0
2009-06-10,111266367238.0
2009-06-09,113225924651.0
2009-06-08,114122402333.0
2009-06-05,114772943660.0
2009-06-04,114035134594.0
2009-06-03,111821707396.0
2009-06-02,110663426496.0
2009-06-01,110552358465.0
2009-05-29,107743923955.0
2009-05-28,107156850074.0
2009-05-27,105554297049.0
2009-05-26,103753408253.0
2009-05-22,97184527534.0
2009-05-21,98517343912.0
2009-05-20,99858093720.0
2009-05-19,101111575790.0
2009-05-18,100476901324.0
2009-05-15,97121060088.0
2009-05-14,97541531921.0
2009-05-13,94796564858.0
2009-05-12,98707746252.0
2009-05-11,102793463124.0
2009-05-08,102491992752.0
2009-05-07,102388858152.0
2009-05-06,105117958354.0
2009-05-05,105284560401.0
2009-05-04,104776820828.0
2009-05-01,100944973743.0
2009-04-30,99826359997.0
2009-04-29,99278953271.0
2009-04-28,98296794535.0
2009-04-27,98953682607.0
2009-04-24,98295207849.0
2009-04-23,99485222472.0
2009-04-22,96399117883.0
2009-04-21,96597453654.0
2009-04-20,95597841371.0
2009-04-17,97914403170.0
2009-04-16,96351517298.0
2009-04-15,93328880156.0
2009-04-14,93860420021.0
2009-04-13,95375705308.0
2009-04-09,94860032304.0
2009-04-08,92281667288.0
2009-04-07,91234454420.0
2009-04-06,93971488053.0
2009-04-03,92019864071.0
2009-04-02,89417698763.0
2009-04-01,86228459573.0
2009-03-31,83396224771.0
2009-03-30,82896418629.0
2009-03-27,84768708302.0
2009-03-26,87164604410.0
2009-03-25,84483104793.0
2009-03-24,84752841441.0
2009-03-23,85411316199.0
2009-03-20,80595723692.0
2009-03-19,80619523984.0
2009-03-18,80540189676.0
2009-03-17,79064571544.0
2009-03-16,75700796876.0
2009-03-13,76105401848.0
2009-03-12,76438605942.0
2009-03-11,73527036832.0
2009-03-10,70312013992.0
2009-03-09,65934743538.0
2009-03-06,67672164887.0
2009-03-05,70480599397.0
2009-03-04,72329088778.0
2009-03-03,70107728149.0
2009-03-02,69766590623.0
2009-02-27,70853470646.0
2009-02-26,70758269476.0
2009-02-25,72321155347.0
2009-02-24,71599213143.0
2009-02-23,68981180972.0
2009-02-20,72352889071.0
2009-02-19,71908616945.0
2009-02-18,74867786640.0
2009-02-17,74994721533.0
2009-02-13,78667900003.0
2009-02-12,78755167742.0
2009-02-11,76811477191.0
2009-02-10,77612753704.0
2009-02-09,81325599327.0
2009-02-06,79112172128.0
2009-02-05,76525873681.0
2009-02-04,74217245313.0
2009-02-03,73765039756.0
2009-02-02,72598825426.0
2009-01-30,71504011973.0
2009-01-29,73780906618.0
2009-01-28,74732918316.0
2009-01-27,71980017822.0
2009-01-26,71115273863.0
2009-01-23,70099794718.0
2009-01-22,70099794718.0
2009-01-21,65712607475.0
2009-01-20,62039429006.0
2009-01-19,65315935934.0
2009-01-16,65315935934.0
2009-01-15,66148946170.0
2009-01-14,67695965180.0
2009-01-13,69584121715.0
2009-01-12,70337797642.0
2009-01-09,71861016360.0
2009-01-08,73542903693.0
2009-01-07,72202153885.0
2009-01-06,73796773480.0
2009-01-05,75034388687.0
2009-01-02,71995884684.0
2008-12-31,67711832041.0
2008-12-30,68457574538.0
2008-12-29,68711444325.0
2008-12-26,68076769859.0
2008-12-24,67465895686.0
2008-12-23,68528975416.0
2008-12-22,68021235843.0
2008-12-19,71400877372.0
2008-12-18,70948671816.0
2008-12-17,70734469183.0
2008-12-16,75708730307.0
2008-12-15,75169257011.0
2008-12-12,77961824660.0
2008-12-11,75367592782.0
2008-12-10,77914224075.0
2008-12-09,79381908776.0
2008-12-08,79112172128.0
2008-12-05,74574249700.0
2008-12-04,72519491118.0
2008-12-03,76081601556.0
2008-12-02,73360434785.0
2008-12-01,70552000275.0
2008-11-28,73519103401.0
2008-11-26,75367592782.0
2008-11-25,72035551838.0
2008-11-24,73741239464.0
2008-11-21,65514271704.0
2008-11-20,63856184663.0
2008-11-19,68457574538.0
2008-11-18,71329476495.0
2008-11-17,69925259240.0
2008-11-14,71591279712.0
2008-11-13,76510006820.0
2008-11-12,71496078542.0
2008-11-11,75185123873.0
2008-11-10,76065734694.0
2008-11-07,77938024367.0
2008-11-06,78620299418.0
2008-11-05,81952340362.0
2008-11-04,88053148662.0
2008-11-03,84855976041.0
2008-10-31,85355782183.0
2008-10-30,88092815816.0
2008-10-29,82944019214.0
2008-10-28,79262907314.0
2008-10-27,73058964413.0
2008-10-24,76462406235.0
2008-10-23,77930090936.0
2008-10-22,76851144345.0
2008-10-21,72582958564.0
2008-10-20,78096692984.0
2008-10-17,77271616178.0
2008-10-16,80833726616.0
2008-10-15,77707954873.0
2008-10-14,82571147966.0
2008-10-13,87474008212.0
2008-10-10,76795610329.0
2008-10-09,70401265089.0
2008-10-08,71234275325.0
2008-10-07,70734469183.0
2008-10-06,77858690059.0
2008-10-03,77009812961.0
2008-10-02,79413642500.0
2008-10-01,86569597098.0
2008-09-30,90171374690.0
2008-09-29,83507292802.0
2008-09-26,100289502223.0
2008-09-25,103175249752.0
2008-09-24,100657063561.0
2008-09-23,99194638661.0
2008-09-22,102487049799.0
2008-09-19,110198017453.0
2008-09-18,104864467818.0
2008-09-17,99968863608.0
2008-09-16,109392510690.0
2008-09-15,109767892483.0
2008-09-12,116477842023.0
2008-09-11,119379230461.0
2008-09-10,118565903244.0
2008-09-09,118620646422.0
2008-09-08,123500609724.0
2008-09-05,125268032330.0
2008-09-04,126081359547.0
2008-09-03,130570300149.0
2008-09-02,129968125190.0
2008-08-29,132580156829.0
2008-08-28,135872567968.0
2008-08-27,136599870190.0
2008-08-26,135794363427.0
2008-08-25,134941933940.0
2008-08-22,138257806441.0
2008-08-21,136302692938.0
2008-08-20,137514863310.0
2008-08-19,135708338433.0
2008-08-18,137162942879.0
2008-08-15,137436658770.0
2008-08-14,140236381305.0
2008-08-13,140220740397.0
2008-08-12,138210883716.0
2008-08-11,135731799795.0
2008-08-08,132595797737.0
2008-08-07,127919166239.0
2008-08-06,128404034388.0
2008-08-05,125627773215.0
2008-08-04,119832816793.0
2008-08-01,122515232519.0
2008-07-31,124306116487.0
2008-07-30,125033418710.0
2008-07-29,122843691587.0
2008-07-28,120747809912.0
2008-07-25,126785200408.0
2008-07-24,124368680119.0
2008-07-23,130022868368.0
2008-07-22,126706995868.0
2008-07-21,130046329730.0
2008-07-18,129154797973.0
2008-07-17,134363220344.0
2008-07-16,135145265745.0
2008-07-15,132666181823.0
2008-07-14,135982054324.0
2008-07-11,134965395302.0
2008-07-10,138132679176.0
2008-07-09,136271411122.0
2008-07-08,140416251747.0
2008-07-07,136983072437.0
2008-07-03,133041563616.0
2008-07-02,131524395538.0
2008-07-01,136607690644.0
2008-06-30,130945681941.0
2008-06-27,133018102254.0
2008-06-26,131586959170.0
2008-06-25,138727033681.0
2008-06-24,135489365721.0
2008-06-23,135418981635.0
2008-06-20,137069097431.0
2008-06-19,141472013039.0
2008-06-18,139790615426.0
2008-06-17,141886497101.0
2008-06-16,138296908711.0
2008-06-13,134801165768.0
2008-06-12,135497186175.0
2008-06-11,141401628953.0
2008-06-10,145178908239.0
2008-06-09,142027265273.0
2008-06-06,145178908239.0
2008-06-05,148142860309.0
2008-06-04,144826987809.0
2008-06-03,144967755981.0
2008-06-02,145538649124.0
2008-05-30,147611069436.0
2008-05-29,146000055910.0
2008-05-28,146250310439.0
2008-05-27,145796724106.0
2008-05-23,141683165297.0
2008-05-22,138461138245.0
2008-05-21,139352670002.0
2008-05-20,145382240044.0
2008-05-19,143583535621.0
2008-05-16,146727436338.0
2008-05-15,148377473929.0
2008-05-14,145663776388.0
2008-05-13,148557344372.0
2008-05-12,147149662650.0
2008-05-09,143466228811.0
2008-05-08,144725321907.0
2008-05-07,142793669766.0
2008-05-06,145976594548.0
2008-05-05,144467246924.0
2008-05-02,141503294855.0
2008-05-01,140768172178.0
2008-04-30,136036797502.0
2008-04-29,136897047443.0
2008-04-28,134699499866.0
2008-04-25,132736565910.0
2008-04-24,132118750043.0
2008-04-23,127387375367.0
2008-04-22,125283673238.0
2008-04-21,131508754630.0
2008-04-18,125940591375.0
2008-04-17,120818193999.0
2008-04-16,120200378132.0
2008-04-15,116039896598.0
2008-04-14,115570669358.0
2008-04-11,115070160301.0
2008-04-10,120865116723.0
2008-04-09,118432955526.0
2008-04-08,119527819087.0
2008-04-07,121913057560.0
2008-04-04,119715509983.0
2008-04-03,118565903244.0
2008-04-02,115343876192.0
2008-04-01,116939327014.0
2008-03-31,112223515042.0
2008-03-28,111840312795.0
2008-03-27,109681867488.0
2008-03-26,113443505867.0
2008-03-25,110252760631.0
2008-03-24,109118794800.0
2008-03-20,104223190590.0
2008-03-19,101407827146.0
2008-03-18,103871270159.0
2008-03-17,99108613667.0
2008-03-14,99014768219.0
2008-03-13,100054888602.0
2008-03-12,98561181886.0
2008-03-11,99593560020.0
2008-03-10,93603014044.0
2008-03-07,95605050271.0
2008-03-06,94572750341.0
2008-03-05,97356753764.0
2008-03-04,97458497871.0
2008-03-03,95198386662.0
2008-02-29,97771316031.0
2008-02-28,101595518042.0
2008-02-27,96160302505.0
2008-02-26,93180709528.0
2008-02-25,93642116314.0
2008-02-22,93423143602.0
2008-02-21,95049798036.0
2008-02-20,96832861550.0
2008-02-19,95550307093.0
2008-02-15,97466318325.0
2008-02-14,99679506810.0
2008-02-13,101196674888.0
2008-02-12,97646188767.0
2008-02-11,101235777158.0
2008-02-08,98131056916.0
2008-02-07,94815184416.0
2008-02-06,95409538920.0
2008-02-05,101165393072.0
2008-02-04,102956277040.0
2008-02-01,104598572382.0
2008-01-31,105857665478.0
2008-01-30,103370761102.0
2008-01-29,102870252046.0
2008-01-28,101673722582.0
2008-01-25,101673722582.0
2008-01-24,106045356374.0
2008-01-23,108760618006.0
2008-01-22,121717546210.0
2008-01-18,126190845903.0
2008-01-17,125823284565.0
2008-01-16,124845727814.0
2008-01-15,132196954583.0
2008-01-14,139814076789.0
2008-01-11,135051420296.0
2008-01-10,139219722284.0
2008-01-09,140298944937.0
2008-01-08,133925274919.0
2008-01-07,138922545031.0
2008-01-04,140807274448.0
2008-01-03,152444110014.0
2008-01-02,152373725928.0
