Date,OpenPrice
2009-03-12,92.9
2009-03-11,89.9
2009-03-10,84.78
2009-03-09,84.05
2009-03-06,88.33
2009-03-05,90.25
2009-03-04,89.1
2009-03-03,89.1
2009-03-02,87.99
2009-02-27,88.0
2009-02-26,92.11
2009-02-25,89.86
2009-02-24,87.25
2009-02-23,91.6
2009-02-20,89.49
2009-02-19,93.32
2009-02-18,95.15
2009-02-17,97.0
2009-02-13,99.11
2009-02-12,95.83
2009-02-11,96.4
2009-02-10,101.17
2009-02-09,100.0
2009-02-06,97.07
2009-02-05,92.78
2009-02-04,93.32
2009-02-03,91.79
2009-02-02,89.0
2009-01-30,92.62
2009-01-29,93.09
2009-01-28,92.15
2009-01-27,90.1
2009-01-26,88.88
2009-01-23,86.95
2009-01-22,88.0
2009-01-21,79.5
2009-01-20,81.97
2009-01-19,84.27
2009-01-16,84.27
2009-01-15,80.5
2009-01-14,86.24
2009-01-13,88.34
2009-01-12,90.45
2009-01-09,93.21
2009-01-08,90.46
2009-01-07,91.6
2009-01-06,95.96
2009-01-05,93.11
2009-01-02,85.58
2008-12-31,86.0
2008-12-30,87.42
2008-12-29,86.62
2008-12-26,86.55
2008-12-24,86.1
2008-12-23,86.99
2008-12-22,90.0
2008-12-19,89.99
2008-12-18,89.5
2008-12-17,91.0
2008-12-16,94.0
2008-12-15,95.98
2008-12-12,92.89
2008-12-11,97.15
2008-12-10,97.83
2008-12-09,97.96
2008-12-08,97.14
2008-12-05,90.3
2008-12-04,94.36
2008-12-03,89.36
2008-12-02,90.0
2008-12-01,91.33
2008-11-28,94.7
2008-11-26,90.1
2008-11-25,94.62
2008-11-24,85.1
2008-11-21,81.97
2008-11-20,85.07
2008-11-19,89.68
2008-11-18,89.6
2008-11-17,88.5
2008-11-14,93.63
2008-11-13,90.0
2008-11-12,92.5
2008-11-11,94.83
2008-11-10,100.3
2008-11-07,99.15
2008-11-06,101.05
2008-11-05,109.0
2008-11-04,109.99
2008-11-03,105.91
2008-10-31,107.37
2008-10-30,108.4
2008-10-29,100.74
2008-10-28,95.37
2008-10-27,95.07
2008-10-24,90.22
2008-10-23,96.55
2008-10-22,97.27
2008-10-21,96.97
2008-10-20,99.89
2008-10-17,99.43
2008-10-16,99.78
2008-10-15,103.83
2008-10-14,116.38
2008-10-13,104.79
2008-10-10,85.69
2008-10-09,93.5
2008-10-08,85.99
2008-10-07,100.5
2008-10-06,92.0
2008-10-03,104.0
2008-10-02,108.07
2008-10-01,111.88
2008-09-30,108.3
2008-09-29,119.5
2008-09-26,125.0
2008-09-25,130.04
2008-09-24,127.4
2008-09-23,131.59
2008-09-22,139.94
2008-09-19,140.79
2008-09-18,130.54
2008-09-17,138.35
2008-09-16,133.62
2008-09-15,142.0
2008-09-12,150.77
2008-09-11,148.0
2008-09-10,152.48
2008-09-09,156.86
2008-09-08,164.89
2008-09-05,158.35
2008-09-04,165.74
2008-09-03,167.0
2008-09-02,172.55
2008-08-29,172.84
2008-08-28,175.29
2008-08-27,173.16
2008-08-26,172.66
2008-08-25,175.92
2008-08-22,175.97
2008-08-21,174.58
2008-08-20,174.8
2008-08-19,174.32
2008-08-18,175.36
2008-08-15,179.07
2008-08-14,178.16
2008-08-13,178.05
2008-08-12,173.51
2008-08-11,170.12
2008-08-08,163.9
2008-08-07,162.89
2008-08-06,159.97
2008-08-05,155.5
2008-08-04,156.58
2008-08-01,159.94
2008-07-31,157.7
2008-07-30,157.71
2008-07-29,155.25
2008-07-28,162.18
2008-07-25,160.37
2008-07-24,164.3
2008-07-23,165.15
2008-07-22,148.9
2008-07-21,166.9
2008-07-18,168.21
2008-07-17,174.09
2008-07-16,170.08
2008-07-15,172.3
2008-07-14,179.24
2008-07-11,175.37
2008-07-10,174.91
2008-07-09,180.25
2008-07-08,175.4
2008-07-07,173.0
2008-07-03,169.59
2008-07-02,175.05
2008-07-01,164.05
2008-06-30,170.04
2008-06-27,166.44
2008-06-26,174.14
2008-06-25,174.5
2008-06-24,172.06
2008-06-23,174.78
2008-06-20,179.04
2008-06-19,178.48
2008-06-18,181.0
2008-06-17,178.17
2008-06-16,171.25
2008-06-13,171.5
2008-06-12,181.45
2008-06-11,184.34
2008-06-10,180.33
2008-06-09,184.92
2008-06-06,188.0
2008-06-05,186.25
2008-06-04,184.0
2008-06-03,186.9
2008-06-02,188.5
2008-05-30,187.5
2008-05-29,186.93
2008-05-28,187.49
2008-05-27,182.8
2008-05-23,180.75
2008-05-22,179.18
2008-05-21,185.61
2008-05-20,181.83
2008-05-19,187.9
2008-05-16,190.3
2008-05-15,186.78
2008-05-14,191.29
2008-05-13,188.6
2008-05-12,185.12
2008-05-09,183.18
2008-05-08,183.75
2008-05-07,186.13
2008-05-06,184.56
2008-05-05,181.81
2008-05-02,180.31
2008-05-01,175.01
2008-04-30,176.26
2008-04-29,171.11
2008-04-28,169.74
2008-04-25,170.6
2008-04-24,165.31
2008-04-23,164.05
2008-04-22,167.41
2008-04-21,162.35
2008-04-18,159.04
2008-04-17,154.18
2008-04-16,151.76
2008-04-15,149.4
2008-04-14,146.66
2008-04-11,152.72
2008-04-10,151.13
2008-04-09,153.35
2008-04-08,153.48
2008-04-07,156.13
2008-04-04,152.2
2008-04-03,147.1
2008-04-02,149.0
2008-04-01,146.3
2008-03-31,143.2
2008-03-28,141.82
2008-03-27,144.88
2008-03-26,140.87
2008-03-25,139.96
2008-03-24,134.01
2008-03-20,131.12
2008-03-19,133.09
2008-03-18,129.18
2008-03-17,122.57
2008-03-14,129.99
2008-03-13,123.94
2008-03-12,127.0
2008-03-11,124.1
2008-03-10,122.15
2008-03-07,120.5
2008-03-06,124.9
2008-03-05,123.6
2008-03-04,121.98
2008-03-03,124.44
2008-02-29,129.29
2008-02-28,127.2
2008-02-27,118.24
2008-02-26,117.64
2008-02-25,118.59
2008-02-22,122.48
2008-02-21,126.1
2008-02-20,122.22
2008-02-19,126.05
2008-02-15,126.27
2008-02-14,129.46
2008-02-13,126.74
2008-02-12,130.75
2008-02-11,128.06
2008-02-08,122.08
2008-02-07,119.97
2008-02-06,130.83
2008-02-05,130.4
2008-02-04,134.21
2008-02-01,136.31
2008-01-31,129.69
2008-01-30,131.5
2008-01-29,131.21
2008-01-28,128.01
2008-01-25,139.03
2008-01-24,140.0
2008-01-23,136.18
2008-01-22,147.91
2008-01-18,161.71
2008-01-17,161.42
2008-01-16,165.11
2008-01-15,177.8
2008-01-14,177.6
2008-01-11,176.0
2008-01-10,177.64
2008-01-09,171.5
2008-01-08,180.08
2008-01-07,181.25
2008-01-04,191.45
2008-01-03,195.49
2008-01-02,199.49
