Date,MarketCap,AdjustedVolume,ClosePrice,AdjustedHighPrice,Volume,AdjustedClosePrice,HighPrice,AdjustedLowPrice,LowPrice,will_increase
2013-01-14,421661725940.0,183544396.0,501.75,64.3228566418326,26220628.0,63.594075507467004,507.5,63.1834231813202,498.51,1
2013-01-11,437250814163.0,87688740.9999999,520.3,66.5814444356404,12526963.0,65.945186819203,525.32,65.782953801466,519.02,1
2013-01-10,439948440751.0,150285296.0,523.51,67.0123758890044,21469328.0,66.3520368089967,528.72,65.3393478935913,515.52,0
2013-01-09,434561591397.0,101899959.0,517.1,66.5415706017498,14557137.0,65.5396042748604,525.0054,65.3989178297916,515.99,1
2013-01-08,441461128557.0,114676751.0,525.31,67.41415609699379,16382393.0,66.5801769901894,531.89,66.0655941370547,521.25,0
2013-01-07,440276189775.0,121038176.0,523.9,67.0858877251665,17291168.0,66.4014671815884,529.3,65.298789639157,515.2,1
2013-01-04,442881374330.0,148581860.0,527.0,68.2684016565609,21225980.0,66.7943752714203,538.6299,66.6459067112819,525.8286,1
2013-01-03,455567698692.0,88240949.9999999,542.0959,69.6676741089973,12605850.0,68.707698249902,549.67,68.5687989029191,541.0,1
2013-01-02,461394992312.0,140124866.0,549.03,70.34322253441789,20017838.0,69.5865576001288,555.0,68.6486479663366,541.63,0
2012-12-31,447228586970.0,164872785.0,532.1729,67.85902945031961,23553255.0,67.4500121288046,535.4,64.5129734594932,509.0,1
2012-12-28,427407684789.0,88569242.9999999,509.5892,65.2075335666799,12652749.0,64.58765134547029,514.48,64.40143825979901,508.12,1
2012-12-27,431996208176.0,113779680.0,515.06,65.4318714115194,16254240.0,65.281045402842,516.25,63.9629021337286,504.66,1
2012-12-26,430268005273.0,75609029.9999999,512.9995,65.83872140131311,10801290.0,65.0198882676489,519.46,64.7816718951202,511.12,1
2012-12-24,436280440365.0,43936977.0,520.168,66.44582777237589,6276711.0,65.9284565392489,524.25,65.7436629924828,518.71,0
2012-12-21,435577584731.0,149129554.0,519.33,65.8653377557855,21304222.0,65.8222446104491,519.67,64.670136695426,510.24,1
2012-12-20,437590704172.0,120421798.0,521.7302,67.1999578157629,17203114.0,66.1264568676151,530.2,65.765209565151,518.88,1
2012-12-19,441431919242.0,112340424.0,526.31,67.6435637236376,16048632.0,66.7069215352964,533.7,66.6042584537597,525.5,0
2012-12-18,447797878975.0,156417023.0,533.9,67.7956571777661,22345289.0,67.668912632659,534.9,65.9388495919476,520.25,0
2012-12-17,435158219795.0,189736022.0,518.83,65.9071634556709,27105146.0,65.7588723378956,520.0,63.528168344011405,501.23,1
2012-12-14,427579456666.0,252394499.0,509.79400000000004,65.6704046454109,36056357.0,64.6136086283082,518.132,64.0795071152271,505.58,1
2012-12-13,444266826212.0,156314627.0,529.69,68.1429245569049,22330661.0,67.13531809775829,537.6399,66.64228181729179,525.8,1
2012-12-12,452075401325.0,121783130.0,539.0,69.4560107186685,17397590.0,68.315309812705,548.0,67.9693098790172,536.2701,0
2012-12-11,454078288261.0,148085903.0,541.388,69.6537322090355,21155129.0,68.61797578642071,549.56,68.1087162041805,537.37,0
2012-12-10,444376615952.0,157620575.0,529.8209,68.25320498560251,22517225.0,67.1519089587128,538.51,66.10741983694,521.58,1
2012-12-07,447252704558.0,196941794.0,533.25,70.3685714434394,28134542.0,67.58652867833939,555.2,67.17460890674151,530.0,0
2012-12-06,458990309760.0,294301791.0,547.2445,70.129024253187,42043113.0,69.36025521484021,553.31,65.73352342887421,518.63,1
2012-12-05,451901197131.0,261159353.0,538.7923,72.1493323021935,37308479.0,68.28898497068629,569.25,68.2861585673304,538.77,1
2012-12-04,482978738973.0,139482392.0,575.8454,73.7399763432871,19926056.0,72.98526327499259,581.8,72.5143565921019,572.13,1
2012-12-03,491655064013.0,91069096.9999999,586.19,75.3610390752064,13009871.0,74.2963848963071,594.59,74.2089311601833,585.5,0
2012-11-30,490891819829.0,97824985.9999999,585.28,74.5764903409937,13974998.0,74.18104736025971,588.4,73.8515115429814,582.68,1
2012-11-29,494313837709.0,128674525.0,589.36,75.31794592986999,18382075.0,74.6981651042965,594.25,74.1772450239065,585.25,0
2012-11-28,488929191927.0,130264981.0,582.94,74.24695452371542,18609283.0,73.88446512470921,585.8,72.5308333829658,572.26,1
2012-11-27,490472454892.0,133328454.0,584.78,74.83251432211,19046922.0,74.1176750877062,590.42,73.52451061660508,580.1,0
2012-11-26,494456421787.0,157644431.0,589.53,74.779281613165,22520633.0,74.7197116769647,590.0,72.714612973371,573.71,0
2012-11-23,479334122184.0,68206578.9999999,571.5,72.497879801238,9743797.0,72.4345075286844,572.0,71.3064810772316,562.6,0
2012-11-21,471114569433.0,93306758.9999999,561.7,71.9110525573923,13329537.0,71.1924109866353,567.37,70.5460138065893,556.6,1
2012-11-20,470454824515.0,160687856.0,560.9134,72.49154257398258,22955408.0,71.092713727454,571.95,70.289989825473,554.58,0
2012-11-19,474494650820.0,205792965.0,565.73,71.9275293482562,29398995.0,71.7031915034167,567.5,68.42684501239921,539.88,0
2012-11-16,442579301708.0,316722763.0,527.678,67.17460890674151,45246109.0,66.88030807300291,530.0,64.1010663623498,505.7501,1
2012-11-15,440853195630.0,197477385.0,525.62,68.3786820852585,28211055.0,66.6194677991726,539.5,66.23923416385139,522.62,1
2012-11-14,450297293995.0,119291977.0,536.88,69.3863012188597,17041711.0,68.046611377078,547.45,67.9578901955031,536.18,0
2012-11-13,455344770369.0,133302610.0,542.898,69.77033719053411,19043230.0,68.8093600495323,550.48,67.9807042136224,536.36,1
2012-11-12,455287736737.0,128950479.0,542.83,70.2798502618644,18421497.0,68.800741420465,554.5,68.27094922191749,538.65,0
2012-11-09,458835564098.0,232476496.0,547.06,70.3280131890051,33210928.0,69.3368708462679,554.88,67.6460986145397,533.72,1
2012-11-08,451026988985.0,264036339.0,537.75,71.259585595542,37719477.0,68.1568791313212,562.23,67.8450875503578,535.29,1
2012-11-07,468012862491.0,198412186.0,558.0019,72.8198109458099,28344598.0,70.7236969843748,574.54,70.4382809432482,555.75,1
2012-11-06,486630652711.0,93729040.9999999,582.8495,74.5326525498859,13389863.0,73.5371216988433,590.74,73.1889603169978,580.09,0
2012-11-05,488109790746.0,132321224.0,584.6211,74.1579327440946,18903032.0,73.7606414321564,587.77,72.8748012879001,577.6,1
2012-11-02,481579825467.0,149843064.0,576.8,75.31615759835859,21406152.0,72.7738666600775,596.95,72.5152216762821,574.75,1
2012-11-01,498060993284.0,90361921.9999999,596.5399,76.07947572126679,12908846.0,75.26441598477109,603.0,74.96540976667521,594.17,0
2012-10-31,497042478671.0,127500471.0,595.32,75.94826070509751,18214353.0,75.11050329417009,601.96,74.14910096416008,587.7,1
2012-10-30,504289553714.0,254605834.0,604.0,77.4673268538273,36372262.0,76.20564400604509,614.0,74.5654563039282,591.0,0
2012-10-26,504289553714.0,254605834.0,604.0,77.4673268538273,36372262.0,76.20564400604509,614.0,74.5654563039282,591.0,1
2012-10-25,508913321178.0,164081393.0,609.538,78.47667313205301,23440199.0,76.9043639671468,622.0,76.4012048474513,605.55,1
2012-10-24,515001532148.0,139631772.0,616.83,79.05073882779391,19947396.0,77.8243830997496,626.55,77.04340141697242,610.64,1
2012-10-23,512100531348.0,176786197.0,613.3554,79.97807572091381,25255171.0,77.3859987774592,633.9,77.1771397988374,611.7,0
2012-10-22,529362095598.0,136682392.0,634.03,80.1648047823856,19526056.0,79.994477597935,635.38,77.0585416111458,610.76,1
2012-10-19,509165465955.0,186021017.0,609.84,79.7093372743362,26574431.0,76.9424667891499,631.77,76.9147097664987,609.62,1
2012-10-18,528201561691.0,119155512.0,632.64,81.00760892470409,17022216.0,79.8191036820933,642.06,79.4860194102788,630.0,1
2012-10-17,538198517652.0,97327642.9999999,644.6136,82.3613946203744,13903949.0,81.3297922567138,652.79,81.2523753971739,644.0,0
2012-10-16,542522466609.0,137442816.0,649.7925,82.0472355912767,19634688.0,81.9832051867517,650.3,79.612187695057,631.0,0
2012-10-15,529971584628.0,108124961.0,634.76,80.1332627111911,15446423.0,80.0865804458231,635.13,78.7100844588928,623.85,0
2012-10-12,525758596072.0,115003665.0,629.714,80.1648047823856,16429095.0,79.44993528083221,635.38,78.8930284718212,625.3,1
2012-10-11,524411040874.0,136520097.0,628.1,81.6561139084642,19502871.0,79.2462996692002,647.2,79.2462996692002,628.1,0
2012-10-10,535106320978.0,127588930.0,640.91,81.3760203162565,18226990.0,80.86251539720921,644.98,80.3691974037263,637.0,0
2012-10-09,530881643591.0,209648887.0,635.85,80.8095247176023,29949841.0,80.2241038762314,640.49,78.6722339734593,623.55,1
2012-10-08,532818649824.0,159494867.0,638.17,81.7015344909843,22784981.0,80.5168142969168,647.56,80.2569076302737,636.11,1
2012-10-05,544858145461.0,148501108.0,652.59,84.0280776622947,21214444.0,82.33616096341879,666.0,82.1708805103593,651.28,1
2012-10-04,556722308637.0,92688812.9999999,666.8,85.068966011715,13241259.0,84.12901229011729,674.25,83.97130193414449,665.55,0
2012-10-03,560604670267.0,106069719.0,671.45,84.7674238110951,15152817.0,84.715694814336,671.86,83.60289054259209,662.63,0
2012-10-02,552138617163.0,156997638.0,661.31,84.0722365619671,22428234.0,83.4363484066849,666.35,82.091394490949,650.65,1
2012-10-01,550535577522.0,135895921.0,659.39,85.3843867236606,19413703.0,83.1941052999107,676.75,82.8294789569016,656.5,1
2012-09-28,557981076362.0,133777077.0,667.105,85.9344804452936,19111011.0,84.16749361697471,681.11,84.12270387587841,666.75,0
2012-09-27,569870810362.0,148522031.0,681.32,86.0682188271585,21217433.0,85.9609757850971,682.17,83.3152268532978,660.35,1
2012-09-26,556370964652.0,144175906.0,665.18,84.872143487461,20596558.0,83.9246196687766,672.69,83.4224698953593,661.2,1
2012-09-25,563363449791.0,129690449.0,673.54,87.40686432865549,18527207.0,84.9793865295225,692.78,84.9112556557423,673.0,0
2012-09-24,577791723552.0,159936196.0,690.79,87.7020981150365,22848028.0,87.1557894419468,695.12,86.17293850352449,683.0,1
2012-09-21,585574627166.0,142897076.0,700.095,88.95747254857979,20413868.0,88.32978533180821,705.07,88.2372661285803,699.3617,0
2012-09-20,584407818940.0,84141931.9999999,698.7,88.32536944184092,12020276.0,88.15378057454251,700.06,87.5128456878692,693.62,1
2012-09-19,587251652609.0,81715003.9999999,702.1,88.8212108010193,11673572.0,88.5827527427885,703.99,88.2635469822996,699.57,0
2012-09-18,587092732492.0,93375666.9999999,701.91,88.61177144828751,13339381.0,88.55878076868059,702.33,87.8661168852482,696.42,0
2012-09-17,585311990762.0,99507498.9999999,699.7810000000001,88.2925656877986,14215357.0,88.2901684903878,699.8,87.6377522897996,694.61,0
2012-09-14,578201570169.0,150118311.0,691.28,87.936771124724,21445473.0,87.2176119014881,696.98,86.78990141609002,687.89,0
2012-09-13,571259270330.0,149589629.0,682.98,86.48835921546998,21369947.0,86.1704151378289,685.5,85.1345735197997,674.77,0
2012-09-12,560226868538.0,178054492.0,669.79,84.5201339729298,25436356.0,84.5062554616042,669.9,82.7663948145125,656.0,0
2012-09-11,552531789199.0,125984852.0,660.59,84.5453676298854,17997836.0,83.3455072416446,670.1,82.8294789569016,656.5,1
2012-09-10,554330095784.0,121998898.0,662.74,86.20952730611009,17428414.0,83.61676905391771,683.29,83.5360213516597,662.1,0
2012-09-07,569134759295.0,82416144.9999999,680.44,86.1073309954398,11773735.0,85.8499476944922,682.48,85.2607418045779,675.77,0
2012-09-06,565646880943.0,97845663.9999999,676.27,85.578685882219,13977952.0,85.323825946967,678.29,84.6336854292302,670.8,1
2012-09-05,560594894072.0,84090474.9999999,670.23,85.3339194097493,12012925.0,84.5617695069066,676.35,84.4822834874963,669.6,0
2012-09-04,564559532775.0,91972628.9999999,674.97,85.1812557851677,13138947.0,85.15980717675541,675.14,83.83882523512742,664.5,1
2012-08-31,556421149952.0,84579606.9999999,665.24,84.3561152027181,12082801.0,83.9321897658633,668.6,82.92410517048529,657.25,1
2012-08-30,555273579425.0,75672792.9999999,663.868,84.728816315953,10810399.0,83.7590868791476,671.554,83.6310260700977,662.8530000000001,1
2012-08-29,563301554587.0,50701084.0,673.466,85.5004615456565,7243012.0,84.97005007644891,677.67,84.860788341831,672.6,0
2012-08-28,564417341092.0,66844322.9999999,674.8,85.30237733855479,9549189.0,85.1383585683431,676.1,84.61766205706341,670.673,1
2012-08-27,565153392159.0,106728601.0,675.68,85.9042000569469,15246943.0,85.24938665894791,680.87,84.9793865295225,673.54,0
2012-08-24,554733251028.0,109334113.0,663.222,84.4671432933229,15619159.0,83.6775821671808,669.48,82.7096190863623,655.55,1
2012-08-23,554238089401.0,105029568.0,662.63,84.5201339729298,15004224.0,83.60289054259209,669.9,83.41616148112041,661.15,0
2012-08-22,559457360605.0,141330637.0,668.87,84.40658251662941,20190091.0,84.3901806396082,669.0,81.7709270476124,648.11,1
2012-08-21,548744471890.0,203176260.0,656.062,85.1484520311253,29025180.0,82.7742172481688,674.88,82.05102063982,650.33,0
2012-08-20,556345872002.0,153345689.0,665.15,83.92083462023321,21906527.0,83.92083462023321,665.15,81.9967682773654,649.9,0
2012-08-17,542093246791.0,110689894.0,648.11,81.7810205103946,15812842.0,81.7709270476124,648.19,80.59756199917491,638.81,0
2012-08-16,532248563767.0,63694203.9999999,636.34,80.3389170153796,9099172.0,80.2859263357727,636.76,79.5491035526679,630.5,1
2012-08-15,527639880381.0,64377277.9999999,630.83,79.9906925493917,9196754.0,79.5907390866447,634.0,79.2021407695278,627.75,1
2012-08-14,528359203014.0,85041823.9999999,631.69,80.5723283422193,12148832.0,79.699243811554,638.61,79.5125147500822,630.21,0
2012-08-13,526945650397.0,69707462.9999999,630.0,79.4860194102788,9958209.0,79.4860194102788,630.0,78.6343834880258,623.25,0
2012-08-10,520003350558.0,48765045.0,621.7,78.4463927437063,6966435.0,78.4388226466196,621.76,78.0603177922849,618.7,0
2012-08-09,519192021541.0,55452585.9999999,620.73,78.4426076951629,7921798.0,78.3164394103847,621.73,77.94676633598449,617.8,1
2012-08-08,516247817272.0,61176079.9999999,619.86,78.3773552071188,8739440.0,77.8723270479654,623.88,77.52559129690479,617.1,1
2012-08-07,517125636779.0,72627491.9999999,620.914,78.518059569868,10375356.0,78.004739903624,625.0,77.6436824584979,618.04,0
2012-08-06,518488172559.0,75580007.9999999,622.55,78.50147655568679,10797144.0,78.2102687763541,624.868,77.2944341295311,615.26,0
2012-08-03,512783178612.0,86228603.9999999,615.7,77.6361447247792,12318372.0,77.34971084346829,617.98,76.8296072168775,611.56,0
2012-08-02,506195368083.0,83062202.9999999,607.79,76.7203100779563,11866029.0,76.35598628155209,610.69,75.4087444109012,600.25,1
2012-08-01,505379179168.0,96124741.9999999,606.81,77.43765107018659,13732106.0,76.2328699641465,616.4,75.7542238730086,603.0,0
2012-07-31,508668920203.0,115581676.0,610.76,76.8471952622212,16511668.0,76.72910410062809,611.7,75.7190477823213,602.72,0
2012-07-30,495568255270.0,94784969.9999999,595.03,75.30698500569859,13540710.0,74.7529615773736,599.44,73.8471772421757,587.82,0
2012-07-27,487348066910.0,101013241.0,585.16,73.5971757405052,14430463.0,73.5130043806463,585.83,71.8082202712653,571.59,1
2012-07-26,478786411760.0,101702580.0,574.88,72.9150108389622,14528940.0,72.22153933684109,580.4,71.6536967300318,570.36,0
2012-07-25,478861367885.0,219314368.0,574.97,72.9652623970869,31330624.0,72.2328459374192,580.8,71.60847032771959,570.0,1
2012-07-24,500473717219.0,141283044.0,600.92,76.5934248936913,20183292.0,75.49291577076009,609.68,75.1901501330587,598.51,0
2012-07-23,502897298589.0,121993795.0,603.83,76.11854766941279,17427685.0,75.85849585611741,605.9,73.8333580636913,587.71,1
2012-07-20,503288736130.0,99367449.9999999,604.3,77.1914184353755,14195350.0,75.91754143691391,614.44,75.8421640997269,603.7,0
2012-07-19,511633851364.0,109214567.0,614.32,77.3057407301092,15602081.0,77.17634296793808,615.35,76.131110558944,606.0,0
2012-07-18,504921113960.0,63174887.9999999,606.26,76.42508217397351,9024984.0,76.163774071725,608.34,75.8245760543832,603.56,1
2012-07-17,505487449126.0,73453036.9999999,606.94,76.8220694831588,10493291.0,76.24920172053709,611.5,75.7730682073054,603.15,0
2012-07-16,505462463751.0,75326341.9999999,606.91,76.8371449505962,10760906.0,76.2454328536777,611.62,76.00799424153841,605.02,0
2012-07-13,503846742837.0,77904448.9999999,604.97,76.280608944365,11129207.0,76.0017127967728,607.19,75.37733718707321,600.0,0
2012-07-12,498791368638.0,106997163.0,598.9,75.81326945380509,15285309.0,75.2391454022303,603.47,74.4577336733909,592.68,1
2012-07-11,503397006088.0,117329366.0,604.43,76.3396545251615,16761338.0,75.93387319330441,607.66,75.0280888581065,597.22,1
2012-07-10,506545163332.0,127989407.0,608.21,77.8735833369185,18284201.0,76.408750417583,619.87,76.0444266211788,605.31,0
2012-07-09,511275727656.0,94850223.9999999,613.89,77.1235788319071,13550032.0,77.122322542954,613.9,75.8936719468047,604.11,1
2012-07-06,504604632544.0,104757156.0,605.88,76.4376450635047,14965308.0,76.1160350915065,608.44,75.5758308416659,601.58,0
2012-07-05,507985986621.0,121095121.0,609.94,77.1788555458443,17299303.0,76.6260884064724,614.34,75.3333670737141,599.65,0
2012-07-03,499216120013.0,60428164.9999999,599.41,75.37733718707321,8632595.0,75.30321613883929,600.0,74.6235638152025,594.0,0
2012-07-02,493477812232.0,100022776.0,592.52,74.55698050068729,14288968.0,74.4376330501411,593.47,73.3170233039599,583.6,0
2012-06-29,485269571124.0,105360031.0,584.0,73.36727486208459,15051433.0,73.36727486208459,584.0,72.14239313279471,574.25,0
2012-06-28,472847002479.0,70760542.9999999,569.05,72.1109859089667,10108649.0,71.4891228771734,574.0,71.0569594773008,565.61,1
2012-06-27,477375631183.0,50764770.0,574.5,72.455209082121,7252110.0,72.17380035662259,576.74,71.8496778067182,571.92,0
2012-06-26,475319052093.0,69187502.9999999,572.025,72.17254406766949,9883929.0,71.86286884072591,574.49,71.27304117723709,567.33,1
2012-06-25,474272066374.0,76088655.9999999,570.765,72.8396335017751,10869808.0,71.70457643263309,579.8,71.65495301898491,570.37,1
2012-06-22,483690783136.0,71186310.9999999,582.1,73.13988656157031,10169473.0,73.1285799609922,582.19,72.28937894030949,575.42,1
2012-06-21,480009714300.0,81626257.9999999,577.67,73.8974288003004,11660894.0,72.572043954761,588.22,72.54314930883929,577.44,1
2012-06-20,486716239486.0,89789643.9999999,585.741,74.0268265624715,12827092.0,73.5859947688224,589.25,72.9652623970869,580.8,0
2012-06-19,488103080092.0,90350931.9999999,587.41,74.12104823395529,12907276.0,73.7956693950978,590.0,73.254208856304,583.1,0
2012-06-18,486748646186.0,110102790.0,585.78,73.8559712648475,15728970.0,73.59089429573959,587.89,71.65495301898491,570.37,1
2012-06-15,477068182995.0,83813379.9999999,574.13,72.18887582406,11973340.0,72.1273176653573,574.62,71.5519373248293,569.55,1
2012-06-14,474907736275.0,86460282.9999999,571.53,72.0481714613108,12351469.0,71.80068253754659,573.5,71.2642471545653,567.26,1
2012-06-13,475431229134.0,73443229.9999999,572.16,72.6738033599635,10491890.0,71.879828741593,578.48,71.65620930793808,570.38,1
2012-06-12,478754993320.0,108894961.0,576.16,72.44013361468359,15556423.0,72.38234432284021,576.62,71.1938949731907,566.7,1
2012-06-11,474608597498.0,147815696.0,571.17,73.9326048909877,21116528.0,71.7554561352344,588.5,71.68761653176601,570.63,0
2012-06-08,482211708073.0,86872869.9999999,580.32,72.9381265556995,12410410.0,72.90496052733721,580.5840000000001,71.4828414324078,569.0,1
2012-06-07,475065615073.0,94993163.9999999,571.72,72.5280738414019,13570452.0,71.82455202765591,577.32,71.6712847753755,570.5,0
2012-06-06,474849570401.0,100362262.0,571.46,72.09214157467,14337466.0,71.7918885148748,573.85,71.0431402988165,565.5,0
2012-06-05,467678549171.0,97053375.9999999,562.83,71.165000327269,13864768.0,70.7077111483341,566.47,70.142381119431,558.33,1
2012-06-04,468891723098.0,139247129.0,564.29,71.2943980894401,19892447.0,70.8911293354893,567.5,68.90744907851611,548.5,1
2012-06-01,466149617645.0,130245094.0,560.99,71.9413869002958,18606442.0,70.4765539809604,572.65,70.4175084001638,560.52,1
2012-05-31,480059570763.0,122977603.0,577.73,73.05320262380509,17568229.0,72.5795816884797,581.5,71.7918885148748,571.46,0
2012-05-30,481256125869.0,132355209.0,579.17,72.8635029918843,18907887.0,72.7604872977287,579.99,71.17630692784701,566.56,1
2012-05-29,475522632649.0,95126345.9999999,572.27,72.1109859089667,13589478.0,71.8936479200773,574.0,71.01927080870729,565.31,0
2012-05-25,467229841005.0,82116551.9999999,562.29,71.0871104121756,11730936.0,70.6398715448657,565.85,70.1602204225653,558.472,1
2012-05-24,469747592376.0,124049506.0,565.32,72.4250581472462,17721358.0,71.0205270976604,576.5,70.5067049158352,561.23,0
2012-05-23,474101723460.0,146224365.0,570.56,71.96023123459258,20889195.0,71.6788225090942,572.8,69.5016737533409,553.23,1
2012-05-22,462809234638.0,173696754.0,556.97,72.0959104415293,24813822.0,69.971525821807,573.88,69.42001497138821,552.58,0
2012-05-21,466390590549.0,157772790.0,561.28,70.54564987338179,22538970.0,70.51298636060079,561.54,67.09211154126079,534.05,0
2012-05-18,440714512213.0,183072463.0,530.38,68.2679980013791,26153209.0,66.6310534954665,543.41,65.60089655390979,522.18,1
2012-05-17,440498467541.0,179304713.0,530.12,68.7818201832043,25614959.0,66.59838998268539,547.5,66.59838998268539,530.12,1
2012-05-16,453756131937.0,140223874.0,546.075,69.961475510182,20031982.0,68.602799007385,556.89,67.9702575194902,541.04,1
2012-05-15,459651658662.0,119076678.0,553.17,70.7567064175057,17010954.0,69.4941360196222,563.22,69.3157429882794,551.75,1
2012-05-14,463847910946.0,88156102.9999999,558.22,71.2956543783932,12593729.0,70.1285619409467,567.51,70.0506720258534,557.6,1
2012-05-11,470902600431.0,99886331.9999999,566.71,72.1700314897633,14269476.0,71.1951512621438,574.47,70.898667069208,564.35,1
2012-05-10,474068485818.0,83317751.9999999,570.52,72.34716823215291,11902536.0,71.67379735328171,575.88,71.4126148799285,568.441,0
2012-05-09,472955024816.0,120175923.0,569.18,72.1081969474908,17167989.0,71.50545463356391,573.9778,70.4589659356167,560.85,1
2012-05-08,472124083769.0,124312720.0,568.18,71.79691367068729,17758960.0,71.3798257382521,571.5,70.19263267755571,558.73,0
2012-05-07,473204307129.0,115073217.0,569.48,71.9564623677332,16439031.0,71.5431433021574,572.77,70.5067049158352,561.23,1
2012-05-04,469689426503.0,132497421.0,565.25,72.65872789252609,18928203.0,71.0117330749886,578.36,71.00168276336359,565.17,1
2012-05-03,483458119643.0,97637056.9999999,581.82,74.29692868739191,13948151.0,73.09340387030491,591.4,72.902447949431,580.3,0
2012-05-02,486914834396.0,106906016.0,585.98,73.79440054325521,15272288.0,73.616020074802,587.3999,72.721542340182,578.86,1
2012-05-01,483715711367.0,152749513.0,582.13,74.970299566263,21821359.0,73.13234882785159,596.76,73.019282822071,581.23,1
2012-04-30,485252952303.0,126535038.0,583.98,75.17633095457441,18076434.0,73.36476228417841,598.4,73.2416459667728,583.0,1
2012-04-27,501057451006.0,101692500.0,603.0,76.15372376010009,14527500.0,75.7542238730086,606.18,75.44015163472909,600.5,1
2012-04-26,504962873925.0,134016274.0,607.7,77.22282565920341,19145182.0,76.344679680974,614.69,75.64492673408729,602.13,1
2012-04-25,506874038331.0,226427670.0,610.0,77.6386573026854,32346810.0,76.6336261401911,618.0,76.131110558944,606.0,0
2012-04-24,465559649502.0,269099838.0,560.28,71.3182675795493,38442834.0,70.387357465289,567.69,69.72403689804271,555.0,1
2012-04-23,475048996253.0,241629479.0,571.7,72.44641505944921,34518497.0,71.8220394497496,576.67,69.9275557084478,556.62,1
2012-04-20,476112600792.0,257743808.0,572.98,74.7014537302958,36820544.0,71.9828444357487,594.62,71.66123446375049,570.42,1
2012-04-19,488128008324.0,208678365.0,587.44,75.97181311968859,29811195.0,73.7994382619572,604.732,73.4326018876467,584.52,1
2012-04-18,505494676194.0,238632471.0,608.34,77.921322317137,34090353.0,76.42508217397351,620.25,75.71779149336821,602.71,0
2012-04-17,506624756017.0,256371472.0,609.7,76.6336261401911,36624496.0,76.5959374715976,610.0,71.84842151776509,571.91,1
2012-04-16,482053829274.0,262696056.0,580.13,76.66880223087841,37528008.0,72.881091037228,610.28,72.64490871404179,578.25,1
2012-04-13,502910449540.0,214911067.0,605.23,78.4803709012744,30701581.0,76.0343763095539,624.7,75.8182946096176,603.51,1
2012-04-12,517485155494.0,153582163.0,622.77,79.31329047719159,21940309.0,78.23790713332271,631.33,77.95272954096491,620.5,1
2012-04-11,520335283284.0,174152769.0,626.2,80.0092745572189,24878967.0,78.6688142442421,636.87,78.3097919872201,623.3422,1
2012-04-10,522196591228.0,222422452.0,628.44,80.9050085807919,31774636.0,78.9502229697405,644.0,78.64368846517971,626.0,0
2012-04-09,528669621980.0,149384046.0,636.23,80.3823923762949,21340578.0,79.92887206421929,639.84,78.5557482384615,625.3,1
2012-04-05,526550722311.0,159994758.0,633.68,79.7316346985798,22856394.0,79.60851838117429,634.66,78.31705333736909,623.4,0
2012-04-04,518764804706.0,143245095.0,624.31,78.62610041983609,20463585.0,78.4313756321028,625.86,77.5130284073736,617.0,1
2012-04-03,522927819349.0,208638360.0,629.32,79.42384390506601,29805480.0,79.0607763976149,632.21,78.2052436205416,622.51,0
2012-04-02,514045059562.0,149586458.0,618.63,77.7353915520755,21369494.0,77.71780350673191,618.77,75.42507616729169,600.38,1
2012-03-30,496439721661.0,182759395.0,599.55,76.7039783215657,26108485.0,75.3208041841829,610.56,75.118541662731,597.94,1
2012-03-29,504976613547.0,152059432.0,609.86,77.4577516934364,21722776.0,76.6160380948475,616.56,76.2856341001775,607.23,1
2012-03-28,511402053027.0,163864869.0,617.62,78.0720769915111,23409267.0,77.5909183224669,621.45,76.6725710977378,610.31,0
2012-03-27,508802068495.0,151782141.0,614.48,77.42257560274909,21683163.0,77.1964435911879,616.28,76.13864829266271,606.06,0
2012-03-26,502591914359.0,148934219.0,606.98,76.27558378855251,21276317.0,76.25422687634949,607.15,74.78185622329529,595.26,1
2012-03-23,493541649731.0,107621815.0,596.05,75.6034691986344,15374545.0,74.8811030505917,601.8,74.6739410022225,594.401,0
2012-03-22,496265837345.0,156032898.0,599.34,75.9426672159763,22290414.0,75.2944221161675,604.5,74.81577602502949,595.53,1
2012-03-21,498882382288.0,161010374.0,602.5,76.589656026832,23001482.0,75.6914094253527,609.65,75.55447392946292,601.41,0
2012-03-20,501747333396.0,204167033.0,605.96,76.2441765647246,29166719.0,76.1260854031315,606.9,73.116017071461,582.0,0
2012-03-19,497723153516.0,225308790.0,601.1,75.5997003317751,32186970.0,75.5155289719162,601.77,74.00170078340909,589.05,0
2012-03-16,484863994351.0,206371879.0,585.57,74.02054511770591,29481697.0,73.5645122277241,589.2,72.6135014902139,578.0,1
2012-03-15,484855714145.0,289917768.0,585.56,75.3785934760264,41416824.0,73.563255938771,600.01,72.68259738263541,578.55,0
2012-03-14,488184356763.0,354709747.0,589.58,74.714016619827,50672821.0,74.0682840979244,594.72,72.2868663624032,575.4,0
2012-03-13,470398475316.0,172712659.0,568.1,71.3798257382521,24673237.0,71.3697754266272,568.18,69.8182585695266,555.75,0
2012-03-12,457067344437.0,101820019.0,552.0,69.3471502121074,14545717.0,69.3471502121074,552.0,68.71900573554841,547.0,0
2012-03-09,451411964070.0,104724732.0,545.17,68.8119711180792,14960676.0,68.4891048571279,547.74,68.2303093327856,543.11,0
2012-03-08,448778858716.0,129110723.0,541.99,68.21523386534821,18444389.0,68.0896049700364,542.99,66.849647773309,532.12,1
2012-03-07,439422226484.0,199629549.0,530.69,67.5607073207737,28518507.0,66.6699984530132,537.78,65.741600916659,523.3,0
